TransactionID,Time,Date,Drinker,License,Bar
19480,18:32:24,6/4/2015,Kalia Rice,034340-6674,CARAVAN
19481,15:05:17,2/25/2015,Ferris Adkins,034340-6674,CARAVAN
19482,4:02:00,12/10/2018,Lane Ortiz,034340-6674,CARAVAN
19483,5:47:45,11/24/2015,Octavius Hall,034340-6674,CARAVAN
19484,11:00:00,3/10/2017,Donna Dunn,034340-6674,CARAVAN
19485,6:28:34,4/3/2018,Michelle Cook,034340-6674,CARAVAN
19486,14:30:54,2/21/2017,Isaac Bishop,034340-6674,CARAVAN
19487,15:22:12,8/20/2015,Victor Alvarez,034340-6674,CARAVAN
19488,11:38:29,8/9/2017,Alana Riggs,034340-6674,CARAVAN
19489,15:24:25,2/20/2018,Farrah Davis,034340-6674,CARAVAN
19490,5:04:25,2/29/2016,Sean Fulton,034340-6674,CARAVAN
19491,9:33:08,11/27/2017,Otto Horn,034340-6674,CARAVAN
19492,12:45:19,5/9/2018,Carl Garcia,034340-6674,CARAVAN
19493,12:20:24,7/3/2018,Judith Morris,034340-6674,CARAVAN
19494,16:34:13,6/23/2016,Allen Mcclure,034340-6674,CARAVAN
19495,17:21:18,12/9/2015,Chastity Spears,034340-6674,CARAVAN
19496,6:56:25,1/23/2017,Colette Bradley,034340-6674,CARAVAN
19497,10:05:06,7/2/2018,Shaeleigh Wright,034340-6674,CARAVAN
19498,7:43:52,11/7/2016,Tamekah Gay,034340-6674,CARAVAN
19499,15:28:45,7/16/2015,Sandra Ellison,034340-6674,CARAVAN
19500,13:16:58,4/8/2015,Harrison Steele,034340-6674,CARAVAN
19501,15:38:22,6/25/2015,Sean Fulton,034340-6674,CARAVAN
19502,3:33:14,4/26/2017,Christine Fox,034340-6674,CARAVAN
19503,7:54:03,9/29/2017,Chester Ortiz,034340-6674,CARAVAN
19504,9:24:59,4/29/2015,Tara Whitehead,034340-6674,CARAVAN
19505,8:12:29,2/25/2015,Rhona Ford,034340-6674,CARAVAN
19506,10:11:13,8/5/2015,Harrison Steele,034340-6674,CARAVAN
19507,19:25:56,8/27/2015,Rana Pearson,034340-6674,CARAVAN
19508,20:57:24,3/1/2017,Tatiana Savage,034340-6674,CARAVAN
19509,9:44:15,12/19/2016,Ramona Buck,034340-6674,CARAVAN
19510,16:07:44,8/12/2016,Darius Humphrey,034340-6674,CARAVAN
19511,3:41:09,11/19/2015,Kalia Rice,034340-6674,CARAVAN
19512,11:33:27,2/28/2017,Bree Blevins,034340-6674,CARAVAN
19513,12:22:40,5/1/2015,Bianca Terrell,034340-6674,CARAVAN
19514,15:09:46,4/21/2017,Lisandra Sheppard,034340-6674,CARAVAN
19515,8:26:44,3/8/2016,Dominic Wolfe,034340-6674,CARAVAN
19516,6:18:50,10/2/2017,Chantale Bird,034340-6674,CARAVAN
19517,6:24:56,2/8/2016,Tatiana Savage,034340-6674,CARAVAN
19518,12:44:46,8/3/2017,Rhona Ford,034340-6674,CARAVAN
19519,5:44:06,4/11/2018,Kaitlin Adkins,034340-6674,CARAVAN
19520,6:18:14,8/19/2015,Jocelyn Stevens,034340-6674,CARAVAN
19521,3:55:52,1/22/2015,Rosalyn Hunt,034340-6674,CARAVAN
19522,17:11:19,3/2/2017,Sandra Ellison,034340-6674,CARAVAN
19523,20:31:33,8/15/2018,Dana Ramirez,034340-6674,CARAVAN
19524,5:49:43,1/26/2018,Alisa Peck,034340-6674,CARAVAN
19525,3:50:00,8/7/2017,Christine Fox,034340-6674,CARAVAN
19526,11:07:56,1/6/2016,Lane Ortiz,034340-6674,CARAVAN
19527,11:26:33,10/19/2015,Ryan Russo,034340-6674,CARAVAN
19528,20:43:56,7/14/2015,Chester Ortiz,034340-6674,CARAVAN
19529,17:11:05,5/6/2016,Rhona Ford,034340-6674,CARAVAN
19530,9:06:55,6/28/2016,Ruth Mullins,034340-6674,CARAVAN
19531,11:22:57,4/10/2015,Gregory Mooney,034340-6674,CARAVAN
19532,15:07:08,3/26/2018,Tara Whitehead,034340-6674,CARAVAN
19533,11:55:31,12/19/2018,Keaton Merrill,034340-6674,CARAVAN
19534,17:27:01,6/19/2017,Davis Buckley,034340-6674,CARAVAN
19535,7:11:01,9/8/2016,Jolie Daniel,034340-6674,CARAVAN
19536,15:02:15,2/27/2015,Tatiana Savage,034340-6674,CARAVAN
19537,9:30:39,5/7/2015,Illana Holmes,034340-6674,CARAVAN
19538,18:26:06,10/19/2016,Karen Hunt,034340-6674,CARAVAN
19539,3:44:30,11/30/2016,Rosalyn Hunt,034340-6674,CARAVAN
19540,12:02:33,1/13/2017,Gray Bradford,034340-6674,CARAVAN
19541,14:05:32,1/31/2018,Rana Pearson,034340-6674,CARAVAN
19542,10:55:03,8/21/2015,Octavius Hall,034340-6674,CARAVAN
19543,19:00:42,6/29/2015,Tamekah Gay,034340-6674,CARAVAN
19544,10:22:37,10/3/2018,Donna Dunn,034340-6674,CARAVAN
19545,5:48:54,8/7/2018,Quynn Carlson,034340-6674,CARAVAN
19546,6:00:52,1/19/2017,Chester Ortiz,034340-6674,CARAVAN
19547,20:44:24,3/14/2018,Kylan Compton,034340-6674,CARAVAN
19548,17:59:43,6/5/2015,Lucas Lester,034340-6674,CARAVAN
19549,8:41:11,5/18/2017,Phyllis Washington,034340-6674,CARAVAN
19550,13:21:25,4/24/2017,Jolie Daniel,034340-6674,CARAVAN
19551,17:58:37,6/1/2015,Ramona Buck,034340-6674,CARAVAN
19552,13:54:35,7/2/2015,Judith Morris,034340-6674,CARAVAN
19553,17:22:22,5/31/2017,Gray Bradford,034340-6674,CARAVAN
19554,5:05:10,10/4/2017,Cally Terrell,034340-6674,CARAVAN
19555,10:31:22,9/26/2018,Barrett Schmidt,034340-6674,CARAVAN
19556,12:47:08,2/10/2017,Kasimir Palmer,034340-6674,CARAVAN
19557,16:41:31,5/9/2016,Sean Fulton,034340-6674,CARAVAN
19558,15:25:21,11/29/2016,Judith Morris,034340-6674,CARAVAN
19559,20:34:29,6/14/2018,Cedric Dillard,034340-6674,CARAVAN
19560,19:03:58,9/7/2016,Harrison Steele,034340-6674,CARAVAN
19561,15:41:58,1/4/2016,Cally Terrell,034340-6674,CARAVAN
19562,3:18:06,11/18/2015,Kaitlin Adkins,034340-6674,CARAVAN
19563,7:26:19,7/21/2016,Alisa Peck,034340-6674,CARAVAN
19564,10:59:33,4/1/2015,Zephr Paul,034340-6674,CARAVAN
19565,17:29:49,11/27/2017,Lucas Lester,034340-6674,CARAVAN
19566,3:00:12,8/16/2017,Keaton Merrill,034340-6674,CARAVAN
19567,8:53:16,9/12/2016,Ursa Allen,843001-5555,CLUB 175
19568,5:22:48,8/3/2017,Leilani Kirk,843001-5555,CLUB 175
19569,15:02:12,2/27/2015,Lael Christian,843001-5555,CLUB 175
19570,13:14:12,3/9/2015,Kaitlin Estrada,843001-5555,CLUB 175
19571,12:44:21,8/12/2016,Fitzgerald Mullins,843001-5555,CLUB 175
19572,16:17:12,1/2/2017,Demetria Jensen,843001-5555,CLUB 175
19573,11:28:39,8/31/2018,Athena Jennings,843001-5555,CLUB 175
19574,9:26:26,1/8/2015,Josiah Wagner,843001-5555,CLUB 175
19575,7:41:32,5/18/2018,Lewis Bush,843001-5555,CLUB 175
19576,18:40:22,4/6/2016,Keegan Frye,843001-5555,CLUB 175
19577,8:56:51,8/14/2018,Hamilton Owen,843001-5555,CLUB 175
19578,3:52:16,3/23/2018,Sawyer Kirkland,843001-5555,CLUB 175
19579,7:57:38,1/31/2017,Rae Kirkland,843001-5555,CLUB 175
19580,18:13:30,5/20/2015,Kerry Andrews,843001-5555,CLUB 175
19581,12:26:12,8/5/2015,Isabella Flynn,843001-5555,CLUB 175
19582,9:04:28,9/29/2016,Jakeem Ayers,843001-5555,CLUB 175
19583,14:36:42,2/22/2018,Anjolie Guerrero,843001-5555,CLUB 175
19584,4:57:51,4/14/2016,Colette Boone,843001-5555,CLUB 175
19585,13:08:02,11/18/2016,Isabella Flynn,843001-5555,CLUB 175
19586,10:27:17,8/8/2018,Lee Anthony,843001-5555,CLUB 175
19587,9:58:14,7/13/2017,Kennan Bradley,843001-5555,CLUB 175
19588,12:40:46,11/26/2018,Adam Cherry,843001-5555,CLUB 175
19589,18:09:37,8/7/2017,Joel Beck,843001-5555,CLUB 175
19590,15:36:02,6/29/2016,Anjolie Guerrero,843001-5555,CLUB 175
19591,8:14:49,8/22/2018,Kerry Andrews,843001-5555,CLUB 175
19592,10:19:15,5/8/2018,Hayes Stevens,843001-5555,CLUB 175
19593,17:33:55,2/23/2015,Clarke Robinson,843001-5555,CLUB 175
19594,15:01:10,10/5/2016,Debra Reed,843001-5555,CLUB 175
19595,16:47:47,12/10/2018,Neville Kemp,843001-5555,CLUB 175
19596,13:45:13,3/24/2015,Haviva Golden,843001-5555,CLUB 175
19597,5:08:17,8/1/2018,Adele Mccray,843001-5555,CLUB 175
19598,8:13:26,10/9/2017,Latifah Kerr,843001-5555,CLUB 175
19599,18:13:55,5/21/2018,Clare Henry,843001-5555,CLUB 175
19600,7:05:41,2/6/2015,Kaitlin Estrada,843001-5555,CLUB 175
19601,3:23:12,5/3/2016,Justin Morales,843001-5555,CLUB 175
19602,4:13:39,5/9/2018,Acton Park,843001-5555,CLUB 175
19603,18:11:31,10/16/2017,Micah Holland,843001-5555,CLUB 175
19604,17:07:10,8/7/2015,Aline Dejesus,843001-5555,CLUB 175
19605,7:26:41,1/19/2018,Clarke Robinson,843001-5555,CLUB 175
19606,16:32:22,11/23/2016,Athena Jennings,843001-5555,CLUB 175
19607,15:24:18,2/1/2016,Nash Sanford,843001-5555,CLUB 175
19608,8:50:02,9/22/2015,Jayme Wilkerson,843001-5555,CLUB 175
19609,5:22:47,7/16/2018,Joel Beck,843001-5555,CLUB 175
19610,9:16:03,9/15/2016,Lewis Bush,843001-5555,CLUB 175
19611,7:15:21,5/14/2018,Jonah Larson,843001-5555,CLUB 175
19612,17:24:39,7/18/2017,TaShya Mcneil,843001-5555,CLUB 175
19613,14:15:54,11/17/2015,Stone Stokes,843001-5555,CLUB 175
19614,10:34:47,10/6/2016,Laith Bentley,843001-5555,CLUB 175
19615,15:23:42,7/10/2017,Lael Washington,843001-5555,CLUB 175
19616,7:39:11,10/27/2015,Thomas Bernard,843001-5555,CLUB 175
19617,14:02:57,9/11/2017,Latifah Kerr,843001-5555,CLUB 175
19618,11:15:35,1/5/2016,Elizabeth Wilder,843001-5555,CLUB 175
19619,3:33:32,8/18/2016,Darryl Daniels,843001-5555,CLUB 175
19620,4:39:07,12/9/2016,Aileen Wilkins,843001-5555,CLUB 175
19621,12:07:21,3/22/2017,Chantale Logan,843001-5555,CLUB 175
19622,12:16:37,4/9/2015,Hayes Stevens,843001-5555,CLUB 175
19623,13:57:17,2/25/2015,Barclay Mcfadden,843001-5555,CLUB 175
19624,11:53:08,12/3/2015,Jakeem Ayers,843001-5555,CLUB 175
19625,17:55:24,2/24/2017,Alfonso Nunez,843001-5555,CLUB 175
19626,10:20:51,3/10/2017,Colette Boone,843001-5555,CLUB 175
19627,13:37:07,7/5/2018,Caldwell Vasquez,843001-5555,CLUB 175
19628,13:51:03,4/17/2015,Catherine Sweeney,843001-5555,CLUB 175
19629,15:16:03,4/12/2016,Keegan Frye,843001-5555,CLUB 175
19630,9:39:40,8/25/2016,Justine Harrell,843001-5555,CLUB 175
19631,18:02:39,5/12/2016,August Smith,843001-5555,CLUB 175
19632,17:11:16,2/12/2016,Athena Jennings,843001-5555,CLUB 175
19633,11:56:58,1/18/2016,Blaine Berry,843001-5555,CLUB 175
19634,12:01:19,12/9/2015,Oliver Salazar,843001-5555,CLUB 175
19635,15:58:37,12/14/2018,Kerry Andrews,843001-5555,CLUB 175
19636,8:30:31,10/26/2017,Stone Stokes,843001-5555,CLUB 175
19637,16:49:33,4/6/2017,Nash Sanford,843001-5555,CLUB 175
19638,11:11:14,2/4/2015,Eve Parks,843001-5555,CLUB 175
19639,15:00:12,8/15/2018,Keiko Mcdonald,843001-5555,CLUB 175
19640,9:13:32,9/26/2017,Bruno Hale,843001-5555,CLUB 175
19641,8:28:37,2/5/2018,Kylan Cabrera,843001-5555,CLUB 175
19642,13:15:52,6/28/2016,Odessa Bridges,843001-5555,CLUB 175
19643,3:40:06,4/6/2018,Clarke Robinson,843001-5555,CLUB 175
19644,12:40:54,11/30/2015,Sigourney Cherry,843001-5555,CLUB 175
19645,10:04:43,10/30/2017,Jakeem Ayers,843001-5555,CLUB 175
19646,17:57:39,5/30/2018,Lee Anthony,843001-5555,CLUB 175
19647,8:47:08,3/20/2015,Vivian Clark,843001-5555,CLUB 175
19648,9:38:20,1/2/2018,Ria Humphrey,843001-5555,CLUB 175
19649,9:16:43,11/16/2015,Lael Christian,843001-5555,CLUB 175
19650,18:11:15,9/30/2015,Skyler Walsh,843001-5555,CLUB 175
19651,12:59:30,4/26/2016,Jacob Buckley,843001-5555,CLUB 175
19652,9:56:50,9/7/2017,Justin Morales,843001-5555,CLUB 175
19653,13:00:40,1/4/2018,Hayes Stevens,843001-5555,CLUB 175
19654,15:57:04,7/26/2017,Aline Dejesus,843001-5555,CLUB 175
19655,17:59:38,8/12/2016,Marvin Spence,843001-5555,CLUB 175
19656,10:50:28,3/23/2017,Damian Brewer,843001-5555,CLUB 175
19657,17:48:44,4/28/2017,Candice Santana,843001-5555,CLUB 175
19658,8:03:47,8/14/2017,Lael Washington,843001-5555,CLUB 175
19659,13:39:07,2/12/2015,Kylan Cabrera,843001-5555,CLUB 175
19660,15:39:27,11/3/2016,Dalton Silva,843001-5555,CLUB 175
19661,15:57:02,3/8/2016,Kai Farley,843001-5555,CLUB 175
19662,4:35:15,10/20/2017,Sierra Bartlett,843001-5555,CLUB 175
19663,14:18:01,4/18/2018,Dalton Silva,843001-5555,CLUB 175
19664,17:42:35,12/31/2018,Denton Holland,843001-5555,CLUB 175
19665,3:08:02,2/4/2015,Justine Harrell,843001-5555,CLUB 175
19666,3:36:36,4/3/2015,Gary Rice,657698-5615,IL PORTO
19667,1:52:46,7/21/2016,Macey Price,657698-5615,IL PORTO
19668,21:03:17,9/18/2018,Andrew Briggs,657698-5615,IL PORTO
19669,6:46:51,6/6/2017,Hadley Figueroa,657698-5615,IL PORTO
19670,16:31:10,11/13/2018,Lesley Nash,657698-5615,IL PORTO
19671,13:08:55,3/1/2016,Hope Ewing,657698-5615,IL PORTO
19672,18:42:29,8/28/2017,Sopoline Henderson,657698-5615,IL PORTO
19673,4:56:35,12/17/2015,Christian Smith,657698-5615,IL PORTO
19674,20:33:53,9/27/2018,Candice Byrd,657698-5615,IL PORTO
19675,7:06:58,4/1/2016,Kyla Workman,657698-5615,IL PORTO
19676,6:05:06,3/14/2016,Imani Aguirre,657698-5615,IL PORTO
19677,15:30:31,3/23/2017,Elmo Maynard,657698-5615,IL PORTO
19678,2:15:01,1/25/2018,Amir Ratliff,657698-5615,IL PORTO
19679,11:29:37,8/21/2018,Conan Johnson,657698-5615,IL PORTO
19680,14:17:39,6/2/2016,Yvonne Ramos,657698-5615,IL PORTO
19681,18:44:33,8/24/2016,Isabelle Holden,657698-5615,IL PORTO
19682,18:25:46,1/8/2016,Allen Ruiz,657698-5615,IL PORTO
19683,4:41:09,8/7/2018,Thane Kidd,657698-5615,IL PORTO
19684,8:41:49,4/20/2016,Hermione Huber,657698-5615,IL PORTO
19685,3:11:45,8/18/2016,Orlando Copeland,657698-5615,IL PORTO
19686,1:51:46,12/10/2015,Armand Park,657698-5615,IL PORTO
19687,4:20:23,12/30/2016,Demetria Rasmussen,657698-5615,IL PORTO
19688,2:23:19,12/23/2016,Isabelle Holden,657698-5615,IL PORTO
19689,2:50:55,6/9/2017,Ivy Cotton,657698-5615,IL PORTO
19690,12:02:31,4/22/2016,Violet Castro,657698-5615,IL PORTO
19691,8:53:03,5/28/2018,Gary Rice,657698-5615,IL PORTO
19692,14:52:49,3/1/2018,Kerry Leach,657698-5615,IL PORTO
19693,4:34:44,5/30/2018,Imani Aguirre,657698-5615,IL PORTO
19694,3:18:07,6/12/2018,Abra Rosa,657698-5615,IL PORTO
19695,7:32:38,9/14/2016,Larissa Orr,657698-5615,IL PORTO
19696,20:48:11,12/14/2016,Fritz Glenn,657698-5615,IL PORTO
19697,7:55:01,10/9/2018,Hyacinth Carney,657698-5615,IL PORTO
19698,21:28:27,3/9/2017,Frances Spence,657698-5615,IL PORTO
19699,2:49:36,1/1/2016,Kyra Cobb,657698-5615,IL PORTO
19700,11:13:15,2/16/2016,Sybill Craig,657698-5615,IL PORTO
19701,4:44:11,11/19/2018,Miranda Bentley,657698-5615,IL PORTO
19702,16:46:22,11/13/2018,Hyacinth Carney,657698-5615,IL PORTO
19703,8:11:47,9/17/2018,Kerry Leach,657698-5615,IL PORTO
19704,13:15:56,1/6/2015,Velma Nielsen,657698-5615,IL PORTO
19705,1:52:04,9/25/2017,Sopoline Henderson,657698-5615,IL PORTO
19706,7:05:41,4/21/2016,Lawrence Finley,657698-5615,IL PORTO
19707,6:12:56,4/26/2018,Brielle Hunter,657698-5615,IL PORTO
19708,17:57:04,7/25/2016,Eric Huff,657698-5615,IL PORTO
19709,15:41:19,7/26/2018,Ezra Kirkland,657698-5615,IL PORTO
19710,16:50:20,11/29/2016,Josiah Michael,657698-5615,IL PORTO
19711,7:06:19,4/14/2016,Macy Skinner,657698-5615,IL PORTO
19712,9:50:15,2/12/2018,Alyssa Taylor,657698-5615,IL PORTO
19713,8:05:47,6/15/2015,Gary Rice,657698-5615,IL PORTO
19714,15:48:14,6/11/2015,Josiah Michael,657698-5615,IL PORTO
19715,15:06:06,11/13/2015,Gisela Knight,657698-5615,IL PORTO
19716,12:04:20,7/28/2017,Allistair Newman,657698-5615,IL PORTO
19717,7:34:40,8/10/2016,Nell Frye,657698-5615,IL PORTO
19718,14:53:38,6/26/2015,Gary Rice,657698-5615,IL PORTO
19719,11:53:09,7/10/2017,Edan Tanner,657698-5615,IL PORTO
19720,4:51:22,1/10/2017,Brielle Hunter,657698-5615,IL PORTO
19721,18:18:16,7/19/2016,Hermione Huber,657698-5615,IL PORTO
19722,13:08:31,8/17/2018,Eric Huff,657698-5615,IL PORTO
19723,13:00:21,2/15/2016,Althea West,657698-5615,IL PORTO
19724,21:37:13,1/20/2015,Yvonne Ramos,657698-5615,IL PORTO
19725,15:15:15,10/24/2018,Karly Larson,657698-5615,IL PORTO
19726,19:02:10,9/2/2015,Christian Smith,657698-5615,IL PORTO
19727,18:11:59,9/7/2018,Karly Larson,657698-5615,IL PORTO
19728,4:17:22,8/3/2018,Hadley Figueroa,657698-5615,IL PORTO
19729,5:08:06,10/31/2016,Raya Mcgee,657698-5615,IL PORTO
19730,11:30:26,3/30/2016,Eleanor Rose,657698-5615,IL PORTO
19731,1:17:45,4/2/2015,Lesley Nash,657698-5615,IL PORTO
19732,11:06:07,3/14/2018,Nasim Randall,657698-5615,IL PORTO
19733,4:00:35,8/15/2016,Lavinia Holt,657698-5615,IL PORTO
19734,16:11:05,12/9/2015,Violet Castro,657698-5615,IL PORTO
19735,11:58:18,10/4/2018,Acton Middleton,657698-5615,IL PORTO
19736,9:40:49,5/5/2016,Lavinia Holt,657698-5615,IL PORTO
19737,14:41:40,6/13/2018,Frances Spence,657698-5615,IL PORTO
19738,18:10:38,3/30/2017,Kaitlin Carney,657698-5615,IL PORTO
19739,3:06:35,5/9/2016,Allen Ruiz,657698-5615,IL PORTO
19740,4:22:29,4/11/2016,Nathaniel Oconnor,657698-5615,IL PORTO
19741,2:18:02,10/27/2016,Jonah Lynn,657698-5615,IL PORTO
19742,16:16:16,11/28/2016,Lesley Nash,657698-5615,IL PORTO
19743,16:11:14,3/17/2015,Jonah Lynn,657698-5615,IL PORTO
19744,1:54:06,10/18/2017,Armand Park,657698-5615,IL PORTO
19745,13:33:36,2/28/2018,Hadley Figueroa,657698-5615,IL PORTO
19746,1:25:43,11/10/2015,Kyra Cobb,657698-5615,IL PORTO
19747,6:18:36,11/23/2017,Britanney Chambers,657698-5615,IL PORTO
19748,21:28:51,4/19/2016,Eric Huff,657698-5615,IL PORTO
19749,6:05:45,6/26/2018,Gisela Knight,657698-5615,IL PORTO
19750,15:53:44,8/24/2018,Ivy Cotton,657698-5615,IL PORTO
19751,12:12:15,1/2/2017,Larissa Orr,657698-5615,IL PORTO
19752,17:44:58,8/23/2016,Zephr Mullins,657698-5615,IL PORTO
19753,12:17:02,2/5/2018,Minerva May,657698-5615,IL PORTO
19754,9:39:19,6/16/2016,Eleanor Rose,657698-5615,IL PORTO
19755,7:14:15,3/6/2017,Christian Smith,657698-5615,IL PORTO
19756,17:42:18,5/22/2015,Claire Roth,657698-5615,IL PORTO
19757,20:26:31,8/31/2016,Sopoline Henderson,657698-5615,IL PORTO
19758,3:50:39,5/10/2018,Leandra Pena,657698-5615,IL PORTO
19759,7:01:20,10/18/2017,Sopoline Henderson,657698-5615,IL PORTO
19760,6:31:33,7/5/2016,Karyn Hester,657698-5615,IL PORTO
19761,15:10:45,6/30/2015,Claire Roth,657698-5615,IL PORTO
19762,10:22:41,3/22/2017,Brennan Potter,657698-5615,IL PORTO
19763,11:04:41,1/8/2016,Joelle Nieves,657698-5615,IL PORTO
19764,2:02:11,9/12/2018,Simone Lowe,657698-5615,IL PORTO
19765,6:04:21,2/15/2017,Hamish Page,103228-2632,Coconut Willie's Cocktail Lounge
19766,5:26:47,5/24/2016,Ciaran Flynn,103228-2632,Coconut Willie's Cocktail Lounge
19767,13:48:44,12/6/2017,Elmo Odonnell,103228-2632,Coconut Willie's Cocktail Lounge
19768,12:14:23,6/23/2017,Michelle Wheeler,103228-2632,Coconut Willie's Cocktail Lounge
19769,7:46:06,12/21/2018,Guy Fleming,103228-2632,Coconut Willie's Cocktail Lounge
19770,4:29:31,6/16/2015,Leonard Russell,103228-2632,Coconut Willie's Cocktail Lounge
19771,4:23:36,11/29/2017,Odessa Wilkerson,103228-2632,Coconut Willie's Cocktail Lounge
19772,12:04:50,10/26/2016,Thor Spencer,103228-2632,Coconut Willie's Cocktail Lounge
19773,5:48:25,5/8/2018,Ferris Torres,103228-2632,Coconut Willie's Cocktail Lounge
19774,16:11:51,11/22/2018,Caldwell Frederick,103228-2632,Coconut Willie's Cocktail Lounge
19775,5:57:11,12/29/2015,Michelle Wheeler,103228-2632,Coconut Willie's Cocktail Lounge
19776,13:11:10,10/2/2017,Renee Cabrera,103228-2632,Coconut Willie's Cocktail Lounge
19777,4:00:39,5/15/2015,Allistair Jensen,103228-2632,Coconut Willie's Cocktail Lounge
19778,14:34:54,11/6/2017,Dennis Wilder,103228-2632,Coconut Willie's Cocktail Lounge
19779,12:54:14,3/23/2015,Odysseus Schneider,103228-2632,Coconut Willie's Cocktail Lounge
19780,11:26:24,12/31/2015,Denise Wright,103228-2632,Coconut Willie's Cocktail Lounge
19781,9:17:59,10/9/2017,Heidi Adams,103228-2632,Coconut Willie's Cocktail Lounge
19782,8:21:31,9/14/2015,Kiara Maldonado,103228-2632,Coconut Willie's Cocktail Lounge
19783,9:44:16,7/18/2016,Heidi Adams,103228-2632,Coconut Willie's Cocktail Lounge
19784,5:38:53,8/1/2016,Germaine Schmidt,103228-2632,Coconut Willie's Cocktail Lounge
19785,8:00:15,6/22/2016,Eaton Barrera,103228-2632,Coconut Willie's Cocktail Lounge
19786,14:53:17,8/8/2017,Craig Travis,103228-2632,Coconut Willie's Cocktail Lounge
19787,4:23:04,8/22/2018,Ima Sutton,103228-2632,Coconut Willie's Cocktail Lounge
19788,7:20:20,11/22/2018,Julie Allen,103228-2632,Coconut Willie's Cocktail Lounge
19789,10:49:14,11/12/2018,Leonard Russell,103228-2632,Coconut Willie's Cocktail Lounge
19790,5:46:13,4/2/2015,Hadassah House,103228-2632,Coconut Willie's Cocktail Lounge
19791,16:26:18,8/17/2015,Denise Wright,103228-2632,Coconut Willie's Cocktail Lounge
19792,16:19:05,9/21/2017,Cooper Lawson,103228-2632,Coconut Willie's Cocktail Lounge
19793,4:11:44,11/1/2016,Carl Holloway,103228-2632,Coconut Willie's Cocktail Lounge
19794,8:43:49,2/14/2017,Fallon Grant,103228-2632,Coconut Willie's Cocktail Lounge
19795,16:48:38,4/27/2016,Grant Caldwell,103228-2632,Coconut Willie's Cocktail Lounge
19796,12:22:18,6/5/2018,Edward French,103228-2632,Coconut Willie's Cocktail Lounge
19797,5:34:06,11/4/2015,Kay Carroll,103228-2632,Coconut Willie's Cocktail Lounge
19798,6:55:34,6/14/2017,Jemima Vaughan,103228-2632,Coconut Willie's Cocktail Lounge
19799,7:33:53,1/14/2015,Amir Larson,103228-2632,Coconut Willie's Cocktail Lounge
19800,5:49:51,3/30/2015,Fallon Grant,103228-2632,Coconut Willie's Cocktail Lounge
19801,14:28:12,2/26/2016,Orla Howard,103228-2632,Coconut Willie's Cocktail Lounge
19802,8:53:09,11/13/2017,Nasim Greer,103228-2632,Coconut Willie's Cocktail Lounge
19803,14:16:48,2/1/2017,Austin Nieves,103228-2632,Coconut Willie's Cocktail Lounge
19804,14:24:12,12/25/2018,Caesar Bauer,103228-2632,Coconut Willie's Cocktail Lounge
19805,11:26:41,12/1/2015,Bert Whitney,103228-2632,Coconut Willie's Cocktail Lounge
19806,16:21:03,7/6/2018,Plato Simmons,103228-2632,Coconut Willie's Cocktail Lounge
19807,7:28:46,1/2/2015,Edan Espinoza,103228-2632,Coconut Willie's Cocktail Lounge
19808,5:39:50,9/21/2016,Paloma Berg,103228-2632,Coconut Willie's Cocktail Lounge
19809,10:43:12,6/20/2018,Malachi Riley,103228-2632,Coconut Willie's Cocktail Lounge
19810,5:44:42,2/25/2016,Hayes Snow,103228-2632,Coconut Willie's Cocktail Lounge
19811,14:56:30,6/29/2018,Bethany Finch,103228-2632,Coconut Willie's Cocktail Lounge
19812,11:12:32,3/6/2017,Aimee Cantu,103228-2632,Coconut Willie's Cocktail Lounge
19813,4:26:46,1/15/2015,Allistair Jensen,103228-2632,Coconut Willie's Cocktail Lounge
19814,11:35:12,5/28/2018,Penelope Harrington,103228-2632,Coconut Willie's Cocktail Lounge
19815,15:40:46,12/11/2017,Francis Ware,103228-2632,Coconut Willie's Cocktail Lounge
19816,8:04:06,7/29/2015,Renee Cabrera,103228-2632,Coconut Willie's Cocktail Lounge
19817,14:44:56,7/8/2015,Nasim Greer,103228-2632,Coconut Willie's Cocktail Lounge
