Time,Date,Drinker,BarID,Bar
17:18:32,10/10/2018,Kibo Page,446219-2628,Gecko Grill
1:24:23,2/22/2017,Cathleen Bailey,446219-2628,Gecko Grill
18:14:34,8/18/2016,Margaret Jennings,446219-2628,Gecko Grill
8:01:53,8/4/2017,Amber Talley,446219-2628,Gecko Grill
18:02:04,5/20/2016,Paloma Key,446219-2628,Gecko Grill
9:44:55,4/19/2017,Haviva Maldonado,446219-2628,Gecko Grill
9:58:45,9/13/2018,Marsden Gutierrez,446219-2628,Gecko Grill
12:20:18,2/6/2017,Velma Odom,446219-2628,Gecko Grill
16:36:28,9/1/2015,Bree Santos,446219-2628,Gecko Grill
13:12:54,1/15/2018,Damian Kidd,446219-2628,Gecko Grill
12:25:41,6/1/2016,Lenore Osborne,446219-2628,Gecko Grill
7:35:19,11/26/2018,Walter Finch,446219-2628,Gecko Grill
7:28:17,9/1/2015,Tanner Joseph,446219-2628,Gecko Grill
20:57:34,7/29/2015,Zephania Foreman,716079-8588,SILVER
13:29:24,4/19/2016,Macon Dominguez,716079-8588,SILVER
13:32:28,9/26/2016,Dacey Jones,716079-8588,SILVER
11:40:42,5/7/2018,Ali Wilkins,716079-8588,SILVER
17:27:42,10/18/2016,Carter Dillard,716079-8588,SILVER
4:11:46,8/21/2017,Lionel Kidd,716079-8588,SILVER
10:11:16,8/17/2015,Noel Montoya,716079-8588,SILVER
8:38:07,3/27/2015,Rose Rosa,716079-8588,SILVER
7:45:24,2/6/2017,Martena Holder,716079-8588,SILVER
21:16:11,6/10/2015,Lilah Church,716079-8588,SILVER
5:10:10,10/12/2016,Gloria Schneider,716079-8588,SILVER
9:20:50,9/7/2017,Karyn Fuentes,716079-8588,SILVER
15:51:09,6/18/2015,Ali Wilkins,716079-8588,SILVER
10:33:10,10/19/2018,Rose Rosa,716079-8588,SILVER
20:00:09,4/15/2016,Mufutau Munoz,716079-8588,SILVER
15:07:27,7/17/2015,Roanna Dickson,716079-8588,SILVER
4:28:44,7/10/2018,Odessa Guthrie,716079-8588,SILVER
12:32:22,2/13/2015,Ursula Vaughan,716079-8588,SILVER
16:58:57,10/31/2017,Heather Bass,716079-8588,SILVER
4:54:40,6/17/2016,Brittany Carpenter,716079-8588,SILVER
15:54:06,7/3/2018,Kaseem Barber,716079-8588,SILVER
4:47:12,12/13/2016,Malik Rich,716079-8588,SILVER
11:01:27,6/20/2018,Lesley Ratliff,716079-8588,SILVER
8:55:34,4/25/2016,Aubrey Harding,716079-8588,SILVER
21:52:52,11/16/2017,Bradley Le,716079-8588,SILVER
9:49:00,8/18/2015,Ross Bond,716079-8588,SILVER
13:50:00,2/22/2017,Rose Mathis,716079-8588,SILVER
12:33:31,2/15/2016,Thaddeus Molina,716079-8588,SILVER
14:21:51,7/27/2017,Roanna Dickson,716079-8588,SILVER
18:19:00,2/26/2016,Flynn Joseph,716079-8588,SILVER
16:59:54,8/18/2015,Serena Hale,716079-8588,SILVER
15:54:09,7/16/2018,Lilah Church,716079-8588,SILVER
8:28:02,5/5/2015,Henry Lyons,716079-8588,SILVER
4:53:17,6/1/2017,Castor Gibbs,716079-8588,SILVER
6:19:39,6/19/2017,Graiden Lloyd,716079-8588,SILVER
4:53:30,7/6/2017,Donna Mcknight,716079-8588,SILVER
4:40:09,5/10/2018,Dante Holman,716079-8588,SILVER
20:04:26,4/19/2017,Carter Dillard,716079-8588,SILVER
15:38:40,9/25/2017,Rajah Goodwin,716079-8588,SILVER
5:13:14,8/13/2018,Rose Rosa,716079-8588,SILVER
4:33:01,6/27/2016,Kenyon Sharpe,716079-8588,SILVER
14:05:35,10/31/2017,Elvis Head,716079-8588,SILVER
15:09:52,10/6/2016,Scarlett Daniels,716079-8588,SILVER
11:04:23,7/10/2017,Brittany Carpenter,716079-8588,SILVER
7:30:59,5/16/2018,Macon Dominguez,716079-8588,SILVER
21:30:37,7/27/2018,Maxine Mann,716079-8588,SILVER
7:22:46,7/20/2016,Graiden Lloyd,716079-8588,SILVER
15:52:11,9/27/2017,Lee Drake,716079-8588,SILVER
7:55:23,9/11/2018,Vaughan Velez,716079-8588,SILVER
19:41:20,5/8/2015,Kermit Knight,716079-8588,SILVER
9:03:09,1/2/2017,Chase Heath,716079-8588,SILVER
15:48:22,2/2/2017,Amaya Rosa,716079-8588,SILVER
12:00:00,4/23/2015,Lysandra Norman,716079-8588,SILVER
11:48:23,11/4/2016,Lysandra Norman,716079-8588,SILVER
13:20:01,10/15/2018,Amos Hatfield,716079-8588,SILVER
7:24:04,7/18/2016,Raymond Vincent,716079-8588,SILVER
21:52:49,7/27/2017,Aline Hess,716079-8588,SILVER
20:56:41,3/4/2016,Heather Bass,716079-8588,SILVER
16:31:18,3/16/2015,Chloe Shelton,716079-8588,SILVER
5:57:15,4/9/2018,Yoko Cherry,716079-8588,SILVER
12:10:16,3/17/2016,Xaviera Wilkins,716079-8588,SILVER
12:37:52,3/23/2016,Xaviera Tanner,716079-8588,SILVER
14:55:07,10/26/2018,Wyoming Henson,716079-8588,SILVER
5:12:39,3/25/2015,Laura Burns,716079-8588,SILVER
5:17:21,12/11/2018,Chase Heath,716079-8588,SILVER
19:19:32,2/17/2017,Amaya Rosa,716079-8588,SILVER
18:14:01,11/19/2018,Indira Greer,716079-8588,SILVER
16:14:54,6/15/2017,Kaseem Barber,716079-8588,SILVER
18:28:05,6/29/2017,Wyoming Henson,716079-8588,SILVER
19:14:03,7/5/2016,Chastity Carey,716079-8588,SILVER
8:32:23,2/20/2015,Xaviera Tanner,716079-8588,SILVER
11:26:08,2/7/2017,Octavius Norris,716079-8588,SILVER
20:29:51,1/8/2015,Kaye Bailey,716079-8588,SILVER
4:16:42,1/23/2015,Chase Heath,716079-8588,SILVER
8:46:46,2/11/2016,Deacon Mcleod,716079-8588,SILVER
21:52:09,3/24/2016,Amal Harris,716079-8588,SILVER
16:46:09,12/14/2017,Alice Griffin,716079-8588,SILVER
12:56:06,6/6/2018,Roanna Dickson,716079-8588,SILVER
16:59:12,8/5/2016,Amethyst Flynn,716079-8588,SILVER
9:22:10,4/21/2016,Lesley Ratliff,716079-8588,SILVER
9:19:46,9/7/2015,Cody Cotton,716079-8588,SILVER
6:30:44,5/31/2016,Wyoming Henson,716079-8588,SILVER
11:21:32,7/27/2018,Abraham Guy,716079-8588,SILVER
6:18:03,2/10/2017,Gloria Schneider,716079-8588,SILVER
12:54:27,8/19/2015,Kirestin Church,716079-8588,SILVER
10:07:28,6/22/2018,Aubrey Harding,716079-8588,SILVER
13:20:14,5/12/2016,Scarlett Daniels,716079-8588,SILVER
18:52:22,6/15/2016,Alexander Vazquez,716079-8588,SILVER
6:12:38,10/3/2018,Laura Burns,716079-8588,SILVER
17:50:31,9/19/2018,Indira Greer,716079-8588,SILVER
8:12:35,10/19/2016,Kane Parker,716079-8588,SILVER
19:40:42,4/28/2015,George Howard,716079-8588,SILVER
7:32:27,1/19/2018,Elvis Head,716079-8588,SILVER
7:34:58,11/14/2017,Chase Heath,716079-8588,SILVER
6:36:08,8/29/2018,Chase Heath,716079-8588,SILVER
17:05:52,6/30/2016,Amethyst Flynn,716079-8588,SILVER
20:07:58,8/24/2017,Rose Rosa,716079-8588,SILVER
15:58:30,2/22/2016,Logan Dawson,309407-2687,Giza Hookah Lounge
6:01:51,10/27/2016,Sloane Cooley,309407-2687,Giza Hookah Lounge
13:29:07,3/15/2016,Robin Carr,309407-2687,Giza Hookah Lounge
14:23:53,10/8/2018,Quamar Love,309407-2687,Giza Hookah Lounge
15:04:39,9/15/2015,Tiger Watkins,309407-2687,Giza Hookah Lounge
8:38:23,8/9/2016,Rachel Hart,309407-2687,Giza Hookah Lounge
17:45:32,4/19/2016,Janna Goodwin,309407-2687,Giza Hookah Lounge
11:46:28,12/29/2016,Yael Tyler,309407-2687,Giza Hookah Lounge
5:37:44,2/7/2018,Gil Dyer,309407-2687,Giza Hookah Lounge
10:47:31,11/13/2015,Brock Dejesus,309407-2687,Giza Hookah Lounge
15:26:30,9/24/2018,Addison Leblanc,309407-2687,Giza Hookah Lounge
16:07:53,7/1/2016,Aladdin Jones,309407-2687,Giza Hookah Lounge
9:19:04,1/5/2018,Francesca Miles,309407-2687,Giza Hookah Lounge
15:48:40,4/6/2018,Keely Michael,309407-2687,Giza Hookah Lounge
17:18:55,9/11/2017,Buckminster Roth,309407-2687,Giza Hookah Lounge
16:16:48,1/12/2018,Gil Dyer,309407-2687,Giza Hookah Lounge
9:48:19,9/20/2016,Reuben Pate,309407-2687,Giza Hookah Lounge
11:12:54,5/4/2018,Lawrence Houston,309407-2687,Giza Hookah Lounge
9:52:42,9/1/2015,Aladdin Jones,309407-2687,Giza Hookah Lounge
4:37:36,6/8/2015,Rafael Kelley,309407-2687,Giza Hookah Lounge
7:07:33,12/1/2016,Xanthus Phelps,309407-2687,Giza Hookah Lounge
12:44:48,3/20/2017,Caldwell Fisher,309407-2687,Giza Hookah Lounge
17:44:50,8/26/2015,Reuben Pate,309407-2687,Giza Hookah Lounge
15:41:09,8/12/2016,Oren English,309407-2687,Giza Hookah Lounge
4:53:25,1/30/2018,Rigel Mccoy,309407-2687,Giza Hookah Lounge
10:11:53,9/4/2015,Abraham Christensen,309407-2687,Giza Hookah Lounge
17:38:49,9/1/2017,Ulysses Zimmerman,309407-2687,Giza Hookah Lounge
4:44:20,6/8/2018,Levi Kidd,309407-2687,Giza Hookah Lounge
13:43:07,11/17/2017,Aubrey Wiggins,309407-2687,Giza Hookah Lounge
10:53:02,12/19/2016,Justine Ortiz,309407-2687,Giza Hookah Lounge
4:20:47,10/11/2018,Ora Hood,309407-2687,Giza Hookah Lounge
15:27:43,7/23/2015,Xenos Dawson,309407-2687,Giza Hookah Lounge
16:44:26,6/12/2015,Hayley Owens,309407-2687,Giza Hookah Lounge
8:57:12,4/13/2017,Thaddeus Bush,309407-2687,Giza Hookah Lounge
7:21:05,10/20/2015,Fleur Frost,309407-2687,Giza Hookah Lounge
4:58:32,12/15/2017,Fletcher Odom,309407-2687,Giza Hookah Lounge
4:07:27,7/26/2018,Finn Jensen,309407-2687,Giza Hookah Lounge
16:03:53,4/23/2018,Leandra Porter,309407-2687,Giza Hookah Lounge
14:25:58,3/14/2018,Trevor Merritt,309407-2687,Giza Hookah Lounge
5:54:46,3/5/2015,Price Sullivan,309407-2687,Giza Hookah Lounge
12:34:43,7/4/2017,Mollie Moody,309407-2687,Giza Hookah Lounge
10:18:19,2/17/2016,Yael Tyler,309407-2687,Giza Hookah Lounge
7:44:01,10/26/2016,Scott Owen,309407-2687,Giza Hookah Lounge
7:27:56,8/26/2016,Rogan Rice,309407-2687,Giza Hookah Lounge
6:38:00,4/4/2018,Jocelyn Horn,309407-2687,Giza Hookah Lounge
5:56:46,1/22/2018,Byron Sears,309407-2687,Giza Hookah Lounge
7:39:41,1/5/2018,Mona Rodriguez,309407-2687,Giza Hookah Lounge
10:17:00,12/30/2016,Brock Dejesus,309407-2687,Giza Hookah Lounge
6:00:53,1/23/2018,Imelda Winters,309407-2687,Giza Hookah Lounge
12:23:20,1/16/2017,Addison Leblanc,309407-2687,Giza Hookah Lounge
12:41:31,7/13/2015,Todd Torres,309407-2687,Giza Hookah Lounge
5:44:18,2/16/2016,Cole Rivera,309407-2687,Giza Hookah Lounge
4:00:48,1/29/2016,Byron Sears,309407-2687,Giza Hookah Lounge
16:10:26,8/15/2017,Cruz Russell,309407-2687,Giza Hookah Lounge
7:48:13,9/16/2016,Hayley Owens,309407-2687,Giza Hookah Lounge
10:17:14,4/6/2015,Gil Dyer,309407-2687,Giza Hookah Lounge
6:33:19,1/4/2017,Briar Wade,309407-2687,Giza Hookah Lounge
7:51:53,2/13/2017,Iola Phillips,309407-2687,Giza Hookah Lounge
10:14:28,6/21/2017,Aubrey Wiggins,309407-2687,Giza Hookah Lounge
8:36:52,1/14/2015,Kai Dunn,309407-2687,Giza Hookah Lounge
16:17:26,9/9/2015,Rogan Rice,309407-2687,Giza Hookah Lounge
6:01:44,1/16/2017,Cullen Black,309407-2687,Giza Hookah Lounge
15:25:34,10/16/2017,Mona Rodriguez,309407-2687,Giza Hookah Lounge
13:47:25,1/6/2016,Imelda Winters,309407-2687,Giza Hookah Lounge
8:01:04,3/16/2016,Cullen Medina,309407-2687,Giza Hookah Lounge
4:10:48,1/24/2018,Hiram Ware,309407-2687,Giza Hookah Lounge
11:37:07,1/14/2015,Price Sullivan,309407-2687,Giza Hookah Lounge
4:33:30,10/23/2018,Price Sullivan,309407-2687,Giza Hookah Lounge
4:25:13,5/23/2018,Karyn Dunlap,309407-2687,Giza Hookah Lounge
8:13:04,7/15/2016,Brenden Dixon,309407-2687,Giza Hookah Lounge
10:35:59,9/15/2016,Quamar Love,309407-2687,Giza Hookah Lounge
12:49:33,5/21/2015,Oliver Fulton,309407-2687,Giza Hookah Lounge
16:32:52,10/10/2016,Judah Cooley,309407-2687,Giza Hookah Lounge
13:13:57,8/18/2017,Karyn Dunlap,309407-2687,Giza Hookah Lounge
17:55:21,8/27/2018,Quamar Frank,309407-2687,Giza Hookah Lounge
17:54:36,10/31/2016,Delilah Zimmerman,309407-2687,Giza Hookah Lounge
13:30:46,8/10/2016,Oliver Mcclure,309407-2687,Giza Hookah Lounge
5:02:26,5/21/2018,Briar Wade,309407-2687,Giza Hookah Lounge
4:29:27,9/15/2016,Travis Hinton,309407-2687,Giza Hookah Lounge
12:54:20,2/23/2017,Ezekiel Padilla,309407-2687,Giza Hookah Lounge
6:46:38,11/16/2018,Delilah Zimmerman,309407-2687,Giza Hookah Lounge
8:14:58,11/13/2015,Lacey Stanton,309407-2687,Giza Hookah Lounge
7:07:02,10/2/2015,Brenden Dixon,309407-2687,Giza Hookah Lounge
13:07:00,9/18/2015,Allegra Duffy,309407-2687,Giza Hookah Lounge
9:52:17,12/28/2016,Mollie Moody,309407-2687,Giza Hookah Lounge
16:17:50,7/16/2018,Amanda Chavez,309407-2687,Giza Hookah Lounge
14:58:20,6/24/2015,Naomi Mcconnell,309407-2687,Giza Hookah Lounge
16:35:38,10/17/2018,Amery Douglas,309407-2687,Giza Hookah Lounge
15:45:27,9/22/2016,Todd Torres,309407-2687,Giza Hookah Lounge
13:01:16,7/27/2015,Hanae Pittman,309407-2687,Giza Hookah Lounge
17:20:06,4/7/2016,Hilel Jackson,309407-2687,Giza Hookah Lounge
14:15:17,3/1/2018,Cullen Black,309407-2687,Giza Hookah Lounge
6:24:59,1/4/2016,Buckminster Roth,309407-2687,Giza Hookah Lounge
16:51:33,3/3/2015,Roth Powers,309407-2687,Giza Hookah Lounge
6:18:50,11/23/2017,Cullen Black,309407-2687,Giza Hookah Lounge
6:45:01,11/23/2018,Kelly Hull,309407-2687,Giza Hookah Lounge
9:55:22,2/15/2017,Hanae Pittman,309407-2687,Giza Hookah Lounge
6:31:42,11/23/2015,Micah Conrad,309407-2687,Giza Hookah Lounge
15:00:14,10/31/2016,Inga Nguyen,309407-2687,Giza Hookah Lounge
16:01:36,12/2/2015,Jocelyn Horn,309407-2687,Giza Hookah Lounge
1:03:08,2/26/2015,Gail Stout,627764-8355,Hedley Club
12:24:32,8/9/2017,Alfreda Vasquez,627764-8355,Hedley Club
5:43:20,1/25/2017,Montana Garrett,627764-8355,Hedley Club
20:21:20,7/10/2017,Barclay Shaw,627764-8355,Hedley Club
14:09:38,12/4/2017,Hedwig Colon,627764-8355,Hedley Club
20:08:05,1/27/2016,Jemima Matthews,627764-8355,Hedley Club
9:24:51,6/19/2018,Elijah Wilkins,627764-8355,Hedley Club
2:33:28,11/1/2018,Hammett Small,627764-8355,Hedley Club
15:23:59,6/29/2017,Jonas Ramos,627764-8355,Hedley Club
1:59:48,4/15/2015,Renee Rose,627764-8355,Hedley Club
14:48:34,5/29/2017,Wylie Moore,627764-8355,Hedley Club
6:55:04,10/22/2015,Patricia Finch,627764-8355,Hedley Club
13:07:03,7/15/2016,Edan Petersen,627764-8355,Hedley Club
2:08:45,7/31/2018,Jaime Velasquez,627764-8355,Hedley Club
7:45:13,11/4/2015,Petra Odom,627764-8355,Hedley Club
2:39:43,5/30/2016,Tyler Wilkinson,627764-8355,Hedley Club
14:50:05,5/29/2018,Joel Alston,627764-8355,Hedley Club
7:12:37,7/28/2015,Marny Hardy,627764-8355,Hedley Club
11:16:31,2/26/2015,Bryar Horne,627764-8355,Hedley Club
3:16:24,7/20/2017,Gareth Harris,627764-8355,Hedley Club
4:01:55,11/20/2017,Hedwig Colon,627764-8355,Hedley Club
16:27:31,6/15/2017,Hall Rosales,627764-8355,Hedley Club
10:17:18,8/1/2018,Zachary Harrison,627764-8355,Hedley Club
14:00:32,6/7/2016,Garrett Sweeney,627764-8355,Hedley Club
13:23:37,9/19/2017,Petra Odom,627764-8355,Hedley Club
14:14:01,4/12/2016,Alyssa Morales,627764-8355,Hedley Club
5:17:21,12/21/2018,Plato Macdonald,627764-8355,Hedley Club
9:02:58,1/19/2016,Adena Winters,627764-8355,Hedley Club
4:36:09,12/27/2017,Barclay Shaw,627764-8355,Hedley Club
1:51:20,2/14/2017,Bryar Horne,627764-8355,Hedley Club
18:03:24,2/12/2016,Cody Buchanan,627764-8355,Hedley Club
8:16:12,12/21/2017,Oren Burch,627764-8355,Hedley Club
20:02:47,1/25/2017,Jeanette Witt,627764-8355,Hedley Club
1:57:52,10/8/2015,Guy Lucas,627764-8355,Hedley Club
16:24:42,11/3/2017,Pearl Callahan,627764-8355,Hedley Club
21:12:17,10/27/2016,Lael Molina,627764-8355,Hedley Club
20:22:37,7/15/2015,Pearl Callahan,627764-8355,Hedley Club
7:57:54,7/28/2017,Gannon Knight,627764-8355,Hedley Club
12:59:54,11/26/2015,Knox Hendricks,627764-8355,Hedley Club
6:09:54,12/22/2016,Gareth Harris,627764-8355,Hedley Club
20:55:15,5/7/2018,Lael Molina,627764-8355,Hedley Club
9:13:01,1/1/2018,Kerry Nicholson,627764-8355,Hedley Club
8:16:29,6/11/2018,Geoffrey Key,627764-8355,Hedley Club
4:09:16,12/30/2015,Sopoline Sparks,627764-8355,Hedley Club
1:16:28,10/19/2018,Alyssa Mercer,627764-8355,Hedley Club
9:38:29,11/11/2016,Linus Wade,627764-8355,Hedley Club
12:57:06,9/8/2015,Ulysses Kelley,627764-8355,Hedley Club
1:04:33,12/19/2018,Kylee Greer,627764-8355,Hedley Club
3:52:38,10/4/2016,Ulysses Kelley,627764-8355,Hedley Club
21:05:33,8/26/2015,Ulysses Kelley,627764-8355,Hedley Club
8:47:34,5/8/2017,Adena Winters,627764-8355,Hedley Club
16:30:29,1/5/2016,Jeanette Witt,627764-8355,Hedley Club
12:00:14,10/30/2018,Vanna Strong,627764-8355,Hedley Club
6:36:38,5/26/2016,Simone Stevens,627764-8355,Hedley Club
8:16:32,2/22/2016,Simone Stevens,627764-8355,Hedley Club
19:07:04,9/26/2018,Kristen Cervantes,627764-8355,Hedley Club
2:38:47,10/12/2015,Irma Benson,627764-8355,Hedley Club
8:35:40,4/4/2016,Sylvester Gilmore,627764-8355,Hedley Club
17:39:18,11/22/2018,Eleanor Acosta,627764-8355,Hedley Club
16:32:43,2/20/2018,Keefe Oconnor,627764-8355,Hedley Club
2:42:21,3/26/2015,Cara Cooper,627764-8355,Hedley Club
20:25:51,9/29/2017,Geoffrey Key,627764-8355,Hedley Club
21:52:57,3/21/2016,Cairo Ramos,627764-8355,Hedley Club
16:36:56,2/8/2016,Brent Bradford,627764-8355,Hedley Club
14:21:18,5/18/2016,Lara Lyons,627764-8355,Hedley Club
2:11:18,11/5/2018,Althea Glover,627764-8355,Hedley Club
19:47:40,6/5/2017,Todd Hensley,627764-8355,Hedley Club
18:27:35,12/11/2017,Bernard Rutledge,627764-8355,Hedley Club
21:25:53,12/19/2017,Oleg Rodriguez,627764-8355,Hedley Club
13:38:38,5/20/2016,Cherokee Barlow,627764-8355,Hedley Club
8:23:06,11/24/2016,Cassidy Mcdaniel,627764-8355,Hedley Club
19:25:57,5/2/2018,Idola Barnes,627764-8355,Hedley Club
15:18:10,3/20/2018,Keefe Oconnor,627764-8355,Hedley Club
2:53:59,9/2/2015,Kirestin Cardenas,627764-8355,Hedley Club
5:55:42,4/12/2017,Cameron Mcconnell,627764-8355,Hedley Club
7:47:50,6/21/2016,Mohammad Cherry,627764-8355,Hedley Club
4:02:36,5/30/2017,Chandler Daniels,627764-8355,Hedley Club
16:18:10,2/2/2017,Malachi Becker,627764-8355,Hedley Club
10:50:11,2/17/2015,Oren Burch,627764-8355,Hedley Club
13:40:07,2/25/2015,Shad Perkins,627764-8355,Hedley Club
11:18:22,6/14/2018,Alfreda Vasquez,627764-8355,Hedley Club
11:42:21,8/5/2015,Yardley Slater,023694-3510,Ninetyeight Bar & Lounge
16:50:44,10/20/2015,Thomas Carlson,023694-3510,Ninetyeight Bar & Lounge
13:01:18,5/1/2018,Allen Mathis,023694-3510,Ninetyeight Bar & Lounge
14:46:35,9/25/2018,Brent Flynn,023694-3510,Ninetyeight Bar & Lounge
2:25:55,12/15/2015,Joy Crane,023694-3510,Ninetyeight Bar & Lounge
7:04:35,7/22/2015,Erin Ferguson,023694-3510,Ninetyeight Bar & Lounge
18:02:37,11/2/2015,Jana Roman,023694-3510,Ninetyeight Bar & Lounge
12:57:45,11/24/2015,Vaughan Meyer,023694-3510,Ninetyeight Bar & Lounge
10:12:30,5/27/2016,Nigel Donovan,023694-3510,Ninetyeight Bar & Lounge
13:13:22,2/13/2017,Wang Gilmore,023694-3510,Ninetyeight Bar & Lounge
6:32:38,4/24/2018,Leilani Gonzalez,023694-3510,Ninetyeight Bar & Lounge
14:15:31,11/10/2016,Meredith Whitney,023694-3510,Ninetyeight Bar & Lounge
19:57:17,8/5/2016,Reuben Dyer,023694-3510,Ninetyeight Bar & Lounge
18:20:22,3/12/2015,Michael Wilkerson,023694-3510,Ninetyeight Bar & Lounge
19:25:43,10/24/2018,Ashely Sanchez,023694-3510,Ninetyeight Bar & Lounge
18:21:12,4/5/2016,Wynter Cooke,023694-3510,Ninetyeight Bar & Lounge
10:42:32,2/28/2017,Ethan Mcmillan,023694-3510,Ninetyeight Bar & Lounge
17:43:14,1/8/2018,Charity Jarvis,023694-3510,Ninetyeight Bar & Lounge
9:55:18,3/5/2015,Yardley Slater,023694-3510,Ninetyeight Bar & Lounge
4:15:26,3/18/2015,Peter Gillespie,023694-3510,Ninetyeight Bar & Lounge
15:03:39,3/12/2015,George Morales,023694-3510,Ninetyeight Bar & Lounge
10:35:11,8/9/2018,Maris Porter,023694-3510,Ninetyeight Bar & Lounge
14:27:18,5/1/2018,Jennifer Guy,023694-3510,Ninetyeight Bar & Lounge
18:21:45,10/9/2018,Sybill Garrett,023694-3510,Ninetyeight Bar & Lounge
8:00:45,3/13/2017,Amanda Stafford,023694-3510,Ninetyeight Bar & Lounge
13:15:42,7/14/2015,Leilani Gonzalez,023694-3510,Ninetyeight Bar & Lounge
7:29:58,9/6/2017,Harrison Odom,023694-3510,Ninetyeight Bar & Lounge
16:09:40,10/11/2018,Charity Jarvis,023694-3510,Ninetyeight Bar & Lounge
20:09:31,9/4/2017,Patrick Lowery,023694-3510,Ninetyeight Bar & Lounge
4:31:57,10/24/2018,Kasper Carr,023694-3510,Ninetyeight Bar & Lounge
17:28:16,2/20/2017,Vaughan Meyer,023694-3510,Ninetyeight Bar & Lounge
8:54:07,2/5/2018,Carl Harvey,023694-3510,Ninetyeight Bar & Lounge
3:39:00,2/9/2015,Xena Hartman,023694-3510,Ninetyeight Bar & Lounge
10:12:02,11/23/2015,Molly Norton,023694-3510,Ninetyeight Bar & Lounge
18:15:52,10/16/2017,Odysseus Diaz,023694-3510,Ninetyeight Bar & Lounge
10:57:17,12/28/2017,Lyle Schmidt,023694-3510,Ninetyeight Bar & Lounge
16:43:49,6/6/2017,Penelope Sosa,023694-3510,Ninetyeight Bar & Lounge
20:54:25,3/28/2018,Colby Delgado,023694-3510,Ninetyeight Bar & Lounge
5:55:12,11/18/2016,Garrett Preston,023694-3510,Ninetyeight Bar & Lounge
7:56:10,6/9/2017,Yeo Collier,023694-3510,Ninetyeight Bar & Lounge
2:39:34,9/19/2016,Marah Shaffer,023694-3510,Ninetyeight Bar & Lounge
7:46:30,3/27/2015,Joy Crane,023694-3510,Ninetyeight Bar & Lounge
13:15:06,5/2/2018,Elton Moody,023694-3510,Ninetyeight Bar & Lounge
16:03:35,2/21/2017,Nigel Donovan,023694-3510,Ninetyeight Bar & Lounge
12:55:11,4/28/2015,Odysseus Diaz,023694-3510,Ninetyeight Bar & Lounge
19:14:25,10/25/2016,Jamal Bowman,023694-3510,Ninetyeight Bar & Lounge
10:39:05,7/26/2018,Trevor Fisher,023694-3510,Ninetyeight Bar & Lounge
19:32:01,4/17/2018,Sawyer Fleming,023694-3510,Ninetyeight Bar & Lounge
8:01:13,6/5/2017,Channing Barber,023694-3510,Ninetyeight Bar & Lounge
4:44:38,8/27/2018,Ruth Wood,023694-3510,Ninetyeight Bar & Lounge
12:08:53,4/22/2016,Wayne Pena,023694-3510,Ninetyeight Bar & Lounge
3:55:30,11/19/2015,Yardley Slater,023694-3510,Ninetyeight Bar & Lounge
2:49:45,3/14/2017,Philip Carver,023694-3510,Ninetyeight Bar & Lounge
10:51:49,9/20/2017,Tucker Hood,023694-3510,Ninetyeight Bar & Lounge
19:06:02,8/26/2016,Alfreda Ashley,023694-3510,Ninetyeight Bar & Lounge
19:39:56,4/18/2018,Wayne Pena,023694-3510,Ninetyeight Bar & Lounge
18:21:55,5/8/2018,Sylvester Walter,023694-3510,Ninetyeight Bar & Lounge
20:48:56,1/5/2017,Ori Strong,023694-3510,Ninetyeight Bar & Lounge
3:30:27,1/2/2018,Jana Roman,023694-3510,Ninetyeight Bar & Lounge
13:00:22,4/11/2018,Keelie Barron,023694-3510,Ninetyeight Bar & Lounge
20:37:56,1/17/2018,Hammett Fitzgerald,023694-3510,Ninetyeight Bar & Lounge
13:26:48,12/14/2018,Quinn Stark,023694-3510,Ninetyeight Bar & Lounge
16:08:29,10/21/2015,Knox Nixon,023694-3510,Ninetyeight Bar & Lounge
6:40:30,10/20/2016,Sade Chase,023694-3510,Ninetyeight Bar & Lounge
11:56:49,2/8/2017,Ryan Harmon,023694-3510,Ninetyeight Bar & Lounge
7:09:43,7/26/2016,Amanda Stafford,023694-3510,Ninetyeight Bar & Lounge
7:37:56,7/26/2016,Emerald Lynch,023694-3510,Ninetyeight Bar & Lounge
