id,Bar,BarState,License,Name,DrinkerState,SSN,YesOrNo
20,GRAPE AND GRAIN BOUTIQUE,Massachusetts,557483-4338,Rhona Fuentes,Massachusetts,359-53-08,No
31,RUSSIAN GOURMET,Massachusetts,635427-3838,Rhona Fuentes,Massachusetts,359-53-08,Yes
111,LA FERME,Massachusetts,978070-9847,Rhona Fuentes,Massachusetts,359-53-08,Yes
162,CHICKEN BASKET,Massachusetts,392762-0769,Rhona Fuentes,Massachusetts,359-53-08,Yes
170,PINES OF ROME,Massachusetts,012827-6557,Rhona Fuentes,Massachusetts,359-53-08,No
24,PIZZERIA DAMARCO,Washington,443927-4046,Neil Lindsey,Washington,788-37-03,No
96,EL AMATE RESTAURANT,Washington,284564-0263,Neil Lindsey,Washington,788-37-03,Yes
101,M&BZ,Washington,474140-4315,Neil Lindsey,Washington,788-37-03,No
243,BANGKOK GARDEN RESTAURANT,Washington,577007-7120,Neil Lindsey,Washington,788-37-03,Yes
37,VACE,Michigan,798423-6294,Hillary Dominguez,Michigan,835-19-02,No
145,Beertep Craft Pub,Michigan,052726-7009,Hillary Dominguez,Michigan,835-19-02,No
188,UNPLUGGED SPORT BAR & RESTAURANT,Michigan,703500-7595,Hillary Dominguez,Michigan,835-19-02,Yes
229,CHAPALA RESTAURANT,Michigan,659157-0376,Hillary Dominguez,Michigan,835-19-02,No
230,LONGHORN STEAKHOUSE,Michigan,039890-9002,Hillary Dominguez,Michigan,835-19-02,No
98,Pivbar Kolomenskoye,Connecticut,365700-4523,Gwendolyn Black,Connecticut,481-48-05,No
110,Mandy's Apothecary Irish Pub,Connecticut,036932-8331,Gwendolyn Black,Connecticut,481-48-05,No
115,Cabana,Connecticut,012286-7948,Gwendolyn Black,Connecticut,481-48-05,Yes
203,NEW VILLAGE RESTAURANT,Connecticut,034706-7472,Gwendolyn Black,Connecticut,481-48-05,Yes
237,HUNAN NIGHT,Connecticut,619242-8172,Gwendolyn Black,Connecticut,481-48-05,Yes
104,TRATTORIA SORRENTO,Kentucky,692127-6439,Kelsie Murray,Kentucky,518-24-04,Yes
143,Respublika,Kentucky,457966-5128,Kelsie Murray,Kentucky,518-24-04,Yes
152,Tavern U Okolitsy,Kentucky,302168-0412,Kelsie Murray,Kentucky,518-24-04,Yes
192,TAIPEI CAFE,Kentucky,083408-0624,Kelsie Murray,Kentucky,518-24-04,No
198,Long Bar,Kentucky,395573-9457,Kelsie Murray,Kentucky,518-24-04,No
52,EGGSPECTATION,Missouri,459940-2189,Pamela Short,Missouri,798-40-01,Yes
54,L'Ours Bar,Missouri,402911-2895,Pamela Short,Missouri,798-40-01,Yes
134,Genatzvale Hall,Missouri,825794-2857,Pamela Short,Missouri,798-40-01,Yes
150,CHOICE ,Missouri,075626-4206,Pamela Short,Missouri,798-40-01,Yes
223,SILVER,Missouri,716079-8588,Pamela Short,Missouri,798-40-01,Yes
68,A.P. Stump's,Ohio,MA12347,Shaeleigh Odonnell,Ohio,604-57-03,No
178,SIU'S ASIAN BISTRO,Ohio,647562-0404,Shaeleigh Odonnell,Ohio,604-57-03,No
187,ATTMAN'S BAR & GRILL,Ohio,548813-2340,Shaeleigh Odonnell,Ohio,604-57-03,No
221,The Ship and Whale,Ohio,986328-7539,Shaeleigh Odonnell,Ohio,604-57-03,Yes
39,COUNTRY BOY CLUB,Oklahoma,565494-6333,Noah Dudley,Oklahoma,810-43-06,No
47,SAMANTHA'S,Oklahoma,065321-9717,Noah Dudley,Oklahoma,810-43-06,Yes
70,Bar Hemingway,Oklahoma,573547-0154,Noah Dudley,Oklahoma,810-43-06,Yes
80,NEWS EXPRESS,Oklahoma,615857-5438,Noah Dudley,Oklahoma,810-43-06,Yes
165,OLNEY ALE HOUSE,Oklahoma,103007-8750,Noah Dudley,Oklahoma,810-43-06,Yes
169,The Bloomsbury Club Bar,Oklahoma,032912-1156,Noah Dudley,Oklahoma,810-43-06,No
30,FINNEGAN'S WAKE IRISH PUB,Virginia,267320-6500,Giselle Sharpe,Virginia,816-69-08,Yes
144,STAINED GLASS PUB,Virginia,033215-5373,Giselle Sharpe,Virginia,816-69-08,Yes
190,The Wigmore,Virginia,785196-5934,Giselle Sharpe,Virginia,816-69-08,No
211,THELO GREEK GRILL,Virginia,577421-5163,Giselle Sharpe,Virginia,816-69-08,No
217,CLUB 175,Virginia,843001-5555,Giselle Sharpe,Virginia,816-69-08,Yes
10,MAMMA LUCIA,Maryland,825954-1152,Yolanda Flynn,Maryland,582-54-05,Yes
21,The Shark and Rose,Maryland,385233-3057,Yolanda Flynn,Maryland,582-54-05,Yes
32,EL PAISANO,Maryland,269448-6792,Yolanda Flynn,Maryland,582-54-05,No
38,WHEATON WINERY,Maryland,426942-2970,Yolanda Flynn,Maryland,582-54-05,Yes
82,POSITANO RISTORANTE ITALIANO,Maryland,784026-4704,Yolanda Flynn,Maryland,582-54-05,No
93,MIDWAY PUB,Maryland,589827-6299,Yolanda Flynn,Maryland,582-54-05,No
76,ADDISU GEBEYA,Kansas,659375-5835,Harrison Santana,Kansas,186-30-03,Yes
92,Belgian Pub BeerHouse,Kansas,416665-7371,Harrison Santana,Kansas,186-30-03,Yes
196,St. George's Tavern,Kansas,922270-1568,Harrison Santana,Kansas,186-30-03,No
234,THAI AT SILVER SPRING,Kansas,887258-6824,Harrison Santana,Kansas,186-30-03,No
9,The B-Hive,Nebraska,159927-7181,Logan Buchanan,Nebraska,051-83-03,Yes
41,TWINBROOK BAR,Nebraska,792185-8796,Logan Buchanan,Nebraska,051-83-03,No
44,L’avant comptoir du marché,Nebraska,508969-5034,Logan Buchanan,Nebraska,051-83-03,No
53,Les Trois 8,Nebraska,066016-1696,Logan Buchanan,Nebraska,051-83-03,No
37,VACE,Michigan,798423-6294,Fay Whitaker,Michigan,260-77-00,No
145,Beertep Craft Pub,Michigan,052726-7009,Fay Whitaker,Michigan,260-77-00,No
188,UNPLUGGED SPORT BAR & RESTAURANT,Michigan,703500-7595,Fay Whitaker,Michigan,260-77-00,Yes
229,CHAPALA RESTAURANT,Michigan,659157-0376,Fay Whitaker,Michigan,260-77-00,No
230,LONGHORN STEAKHOUSE,Michigan,039890-9002,Fay Whitaker,Michigan,260-77-00,No
4,Blue Angel,Hawaii,802054-2166,Yeo Schroeder,Hawaii,380-68-02,No
204,BARREL & CROW,Hawaii,938023-9690,Yeo Schroeder,Hawaii,380-68-02,Yes
247,Daly's Wine Bar,Hawaii,686766-4572,Yeo Schroeder,Hawaii,380-68-02,Yes
6,PINEY BRANCH PUB,Minnesota,574707-0877,Zenia Kline,Minnesota,325-14-01,No
18,BECLAWS,Minnesota,269500-5799,Zenia Kline,Minnesota,325-14-01,Yes
157,TARA THAI RESTAURANT,Minnesota,033029-0636,Zenia Kline,Minnesota,325-14-01,No
183,EVA LOUNGE,Minnesota,243206-3382,Zenia Kline,Minnesota,325-14-01,No
212,EL SOL SALVADOREAN & MEXICAN REST.,Minnesota,519829-9801,Zenia Kline,Minnesota,325-14-01,Yes
68,A.P. Stump's,Ohio,MA12347,Carly Carney,Ohio,069-57-01,No
178,SIU'S ASIAN BISTRO,Ohio,647562-0404,Carly Carney,Ohio,069-57-01,No
187,ATTMAN'S BAR & GRILL,Ohio,548813-2340,Carly Carney,Ohio,069-57-01,Yes
221,The Ship and Whale,Ohio,986328-7539,Carly Carney,Ohio,069-57-01,Yes
52,EGGSPECTATION,Missouri,459940-2189,Kirestin Church,Missouri,254-44-02,Yes
54,L'Ours Bar,Missouri,402911-2895,Kirestin Church,Missouri,254-44-02,No
134,Genatzvale Hall,Missouri,825794-2857,Kirestin Church,Missouri,254-44-02,No
150,CHOICE ,Missouri,075626-4206,Kirestin Church,Missouri,254-44-02,Yes
223,SILVER,Missouri,716079-8588,Kirestin Church,Missouri,254-44-02,Yes
17,The Backbeat,Pennsylvania,845635-3971,Ignacia Savage,Pennsylvania,454-74-05,No
57,La Mezcaleria,Pennsylvania,059219-3288,Ignacia Savage,Pennsylvania,454-74-05,Yes
65,EL MARIACHI,Pennsylvania,107629-9856,Ignacia Savage,Pennsylvania,454-74-05,No
122,Tweed&Stout,Pennsylvania,443862-2740,Ignacia Savage,Pennsylvania,454-74-05,No
133,DAD'S BEER ,Pennsylvania,987820-7241,Ignacia Savage,Pennsylvania,454-74-05,No
231,OUTTA THE WAY CAFE,Pennsylvania,993879-6407,Ignacia Savage,Pennsylvania,454-74-05,No
235,MINERVA INDIAN CUISINE,Pennsylvania,636663-6196,Ignacia Savage,Pennsylvania,454-74-05,No
98,Pivbar Kolomenskoye,Connecticut,365700-4523,Kiara Peck,Connecticut,777-03-03,No
110,Mandy's Apothecary Irish Pub,Connecticut,036932-8331,Kiara Peck,Connecticut,777-03-03,Yes
115,Cabana,Connecticut,012286-7948,Kiara Peck,Connecticut,777-03-03,No
203,NEW VILLAGE RESTAURANT,Connecticut,034706-7472,Kiara Peck,Connecticut,777-03-03,No
237,HUNAN NIGHT,Connecticut,619242-8172,Kiara Peck,Connecticut,777-03-03,Yes
36,PASSION FISH,California,994587-9188,Vladimir Cash,California,234-29-06,Yes
46,Candelaria,California,645845-0472,Vladimir Cash,California,234-29-06,No
185,CHEESESTEAK MIKE'S,California,214195-2529,Vladimir Cash,California,234-29-06,No
84,L'Avant Comptoir de la Mer,Arkansas,972787-2484,Ignatius Stein,Arkansas,077-73-03,No
91,DOCK OF THE BAY,Arkansas,835167-6583,Ignatius Stein,Arkansas,077-73-03,No
97,METRO CLUB,Arkansas,289884-2378,Ignatius Stein,Arkansas,077-73-03,No
164,CRISFIELD SEAFOOD RESTAURANT,Arkansas,195256-6840,Ignatius Stein,Arkansas,077-73-03,No
236,LA MADELEINE,Arkansas,027174-2033,Ignatius Stein,Arkansas,077-73-03,Yes
2,ASPEN HILL BAR & GRILL,Tennessee,122581-2526,Gloria Bright,Tennessee,035-01-01,No
28,SAMOVAR,Tennessee,569005-3193,Gloria Bright,Tennessee,035-01-01,Yes
49,Septime La Cave,Tennessee,207005-7456,Gloria Bright,Tennessee,035-01-01,Yes
86,Bar Italiya,Tennessee,278532-0199,Gloria Bright,Tennessee,035-01-01,No
205,Purple Bar at Sanderson,Tennessee,016922-4284,Gloria Bright,Tennessee,035-01-01,Yes
226,Ninetyeight Bar & Lounge,Tennessee,023694-3510,Gloria Bright,Tennessee,035-01-01,No
24,PIZZERIA DAMARCO,Washington,443927-4046,Ferris Garza,Washington,849-21-05,Yes
96,EL AMATE RESTAURANT,Washington,284564-0263,Ferris Garza,Washington,849-21-05,Yes
101,M&BZ,Washington,474140-4315,Ferris Garza,Washington,849-21-05,No
243,BANGKOK GARDEN RESTAURANT,Washington,577007-7120,Ferris Garza,Washington,849-21-05,Yes
12,Le Mary Céleste,Alabama,498082-1021,Larissa Mccullough,Alabama,887-34-03,No
102,Podozritelnye Litsa Bar,Alabama,285412-1965,Larissa Mccullough,Alabama,887-34-03,Yes
107,SOL AZTECA RESTAURANT,Alabama,844222-4211,Larissa Mccullough,Alabama,887-34-03,Yes
172,THE GREENE TURTLE-Ab,Alabama,806320-3064,Larissa Mccullough,Alabama,887-34-03,Yes
175,AJI-NIPPON RESTAURANT,Alabama,102739-1075,Larissa Mccullough,Alabama,887-34-03,Yes
2,ASPEN HILL BAR & GRILL,Tennessee,122581-2526,Quinn Stark,Tennessee,781-36-09,No
28,SAMOVAR,Tennessee,569005-3193,Quinn Stark,Tennessee,781-36-09,No
49,Septime La Cave,Tennessee,207005-7456,Quinn Stark,Tennessee,781-36-09,Yes
86,Bar Italiya,Tennessee,278532-0199,Quinn Stark,Tennessee,781-36-09,No
205,Purple Bar at Sanderson,Tennessee,016922-4284,Quinn Stark,Tennessee,781-36-09,No
226,Ninetyeight Bar & Lounge,Tennessee,023694-3510,Quinn Stark,Tennessee,781-36-09,Yes
9,The B-Hive,Nebraska,159927-7181,Libby Avery,Nebraska,461-15-06,Yes
41,TWINBROOK BAR,Nebraska,792185-8796,Libby Avery,Nebraska,461-15-06,No
44,L’avant comptoir du marché,Nebraska,508969-5034,Libby Avery,Nebraska,461-15-06,No
53,Les Trois 8,Nebraska,066016-1696,Libby Avery,Nebraska,461-15-06,No
23,KWIK BAR & GRILL,Wisconsin,343655-3428,Zoe Thomas,Wisconsin,851-25-06,Yes
35,WORLD OF BEER,Wisconsin,749156-9476,Zoe Thomas,Wisconsin,851-25-06,Yes
141,John Bull Pub,Wisconsin,936645-6904,Zoe Thomas,Wisconsin,851-25-06,No
147,Humble Grape - Battersea,Wisconsin,289362-8384,Zoe Thomas,Wisconsin,851-25-06,Yes
248,The Italian Job,Wisconsin,664654-3022,Zoe Thomas,Wisconsin,851-25-06,Yes
26,BOCA BOTANA'S,Utah,633641-0946,Jermaine Richard,Utah,385-75-05,Yes
29,KOREAN KORNER,Utah,252115-9828,Jermaine Richard,Utah,385-75-05,No
83,TASTE OF EUROPE,Utah,383254-4286,Jermaine Richard,Utah,385-75-05,No
112,MRS. K'S TOLL HOUSE,Utah,204463-2632,Jermaine Richard,Utah,385-75-05,Yes
193,THAI TASTE,Utah,393201-0154,Jermaine Richard,Utah,385-75-05,No
206,SASUNS,Utah,239755-5612,Jermaine Richard,Utah,385-75-05,Yes
2,ASPEN HILL BAR & GRILL,Tennessee,122581-2526,Anthony Baldwin,Tennessee,392-72-07,Yes
28,SAMOVAR,Tennessee,569005-3193,Anthony Baldwin,Tennessee,392-72-07,No
49,Septime La Cave,Tennessee,207005-7456,Anthony Baldwin,Tennessee,392-72-07,No
86,Bar Italiya,Tennessee,278532-0199,Anthony Baldwin,Tennessee,392-72-07,No
205,Purple Bar at Sanderson,Tennessee,016922-4284,Anthony Baldwin,Tennessee,392-72-07,No
226,Ninetyeight Bar & Lounge,Tennessee,023694-3510,Anthony Baldwin,Tennessee,392-72-07,No
6,PINEY BRANCH PUB,Minnesota,574707-0877,Bethany Grant,Minnesota,177-24-07,No
18,BECLAWS,Minnesota,269500-5799,Bethany Grant,Minnesota,177-24-07,Yes
157,TARA THAI RESTAURANT,Minnesota,033029-0636,Bethany Grant,Minnesota,177-24-07,Yes
183,EVA LOUNGE,Minnesota,243206-3382,Bethany Grant,Minnesota,177-24-07,No
212,EL SOL SALVADOREAN & MEXICAN REST.,Minnesota,519829-9801,Bethany Grant,Minnesota,177-24-07,No
67,Moonshiner,Florida,807305-7500,Lionel Fields,Florida,693-83-02,No
74,Aux Folies,Florida,178856-0090,Lionel Fields,Florida,693-83-02,No
87,Neko,Florida,097147-8367,Lionel Fields,Florida,693-83-02,Yes
119,SHALOM STRICTLY KOSHER MEATS,Florida,077097-3972,Lionel Fields,Florida,693-83-02,No
158,SOUTHLAWN RESTAURANT,Florida,558375-0236,Lionel Fields,Florida,693-83-02,No
161,Artesian,Florida,023683-4925,Lionel Fields,Florida,693-83-02,Yes
228,BACCHUS OF LEBANON,Florida,397549-9173,Lionel Fields,Florida,693-83-02,Yes
246,Brass Monkey,Florida,704506-9023,Lionel Fields,Florida,693-83-02,Yes
9,The B-Hive,Nebraska,159927-7181,Zachary Carroll,Nebraska,243-02-09,No
41,TWINBROOK BAR,Nebraska,792185-8796,Zachary Carroll,Nebraska,243-02-09,Yes
44,L’avant comptoir du marché,Nebraska,508969-5034,Zachary Carroll,Nebraska,243-02-09,Yes
53,Les Trois 8,Nebraska,066016-1696,Zachary Carroll,Nebraska,243-02-09,Yes
26,BOCA BOTANA'S,Utah,633641-0946,Rana Stuart,Utah,150-97-07,Yes
29,KOREAN KORNER,Utah,252115-9828,Rana Stuart,Utah,150-97-07,No
83,TASTE OF EUROPE,Utah,383254-4286,Rana Stuart,Utah,150-97-07,No
112,MRS. K'S TOLL HOUSE,Utah,204463-2632,Rana Stuart,Utah,150-97-07,No
193,THAI TASTE,Utah,393201-0154,Rana Stuart,Utah,150-97-07,Yes
206,SASUNS,Utah,239755-5612,Rana Stuart,Utah,150-97-07,No
184,Belowzero Ice Bar,Texas,679007-3636,Philip Hoffman,Texas,436-31-02,No
186,RED BOWL,Texas,707445-3676,Philip Hoffman,Texas,436-31-02,No
195,The Coral Room,Texas,336670-1716,Philip Hoffman,Texas,436-31-02,No
207,WATERSHED CAFE,Texas,668344-5222,Philip Hoffman,Texas,436-31-02,Yes
245,The Chandos Arms,Texas,072616-5319,Philip Hoffman,Texas,436-31-02,Yes
33,BARKING MAD CAFE,Montana,173337-7970,Debra Franco,Montana,192-91-08,No
58,La Commune,Montana,273086-1339,Debra Franco,Montana,192-91-08,Yes
59,La Fontaine de Belleville,Montana,035952-6936,Debra Franco,Montana,192-91-08,No
241,CANOPY,Montana,993738-4536,Debra Franco,Montana,192-91-08,No
125,SPRING BEER HOUSE,Nevada,556027-9498,Inga Nguyen,Nevada,704-08-06,Yes
127,KINGSVIEW CLUB,Nevada,047272-1463,Inga Nguyen,Nevada,704-08-06,No
128,Bruxelles,Nevada,935080-2824,Inga Nguyen,Nevada,704-08-06,No
136,TAKOMA PARK PUB,Nevada,562552-4672,Inga Nguyen,Nevada,704-08-06,Yes
160,BALDUCCI'S,Nevada,189932-3255,Inga Nguyen,Nevada,704-08-06,Yes
208,SEOULFOOD DC,Nevada,328119-7933,Inga Nguyen,Nevada,704-08-06,Yes
224,Giza Hookah Lounge,Nevada,309407-2687,Inga Nguyen,Nevada,704-08-06,Yes
90,Guns & Bears Pub,Louisiana,066604-4524,Florence Phelps,Louisiana,723-09-08,Yes
105,The Lounge,Louisiana,557061-3801,Florence Phelps,Louisiana,723-09-08,Yes
177,YEKTA KABOBI,Louisiana,018125-2537,Florence Phelps,Louisiana,723-09-08,Yes
180,EL PATIO,Louisiana,266006-4748,Florence Phelps,Louisiana,723-09-08,No
194,TOKYO SUSHI,Louisiana,963932-2784,Florence Phelps,Louisiana,723-09-08,No
209,TEX'S PLACE,Louisiana,137395-0748,Florence Phelps,Louisiana,723-09-08,Yes
240,BENIHANA OF TOKYO,Louisiana,746233-3159,Florence Phelps,Louisiana,723-09-08,No
244,AMALFI RISTORANTE,Louisiana,128083-8887,Florence Phelps,Louisiana,723-09-08,Yes
16,FOREST GLEN PUB,Oregon,724454-6920,Elliott Sutton,Oregon,480-42-02,Yes
42,HOWARD BAR & GRILL,Oregon,564383-9375,Elliott Sutton,Oregon,480-42-02,No
103,LOS CHORROS RESTAURANT,Oregon,637478-3600,Elliott Sutton,Oregon,480-42-02,Yes
123,DUCK DUCK GOOSE,Oregon,844789-9843,Elliott Sutton,Oregon,480-42-02,Yes
210,SANTO POLLO ,Oregon,348034-4278,Elliott Sutton,Oregon,480-42-02,Yes
52,EGGSPECTATION,Missouri,459940-2189,Isaac Figueroa,Missouri,421-71-02,No
54,L'Ours Bar,Missouri,402911-2895,Isaac Figueroa,Missouri,421-71-02,Yes
134,Genatzvale Hall,Missouri,825794-2857,Isaac Figueroa,Missouri,421-71-02,No
150,CHOICE ,Missouri,075626-4206,Isaac Figueroa,Missouri,421-71-02,No
223,SILVER,Missouri,716079-8588,Isaac Figueroa,Missouri,421-71-02,No
132,JO'S BEER-WINE,Mississippi,422040-9934,Tamekah Gay,Mississippi,551-42-08,No
197,The Camel Pub,Mississippi,987575-5317,Tamekah Gay,Mississippi,551-42-08,No
199,The Duke Of Argyll,Mississippi,452548-3394,Tamekah Gay,Mississippi,551-42-08,No
216,CARAVAN,Mississippi,034340-6674,Tamekah Gay,Mississippi,551-42-08,No
233,CAVA RESTAURANT,Mississippi,727659-2461,Tamekah Gay,Mississippi,551-42-08,No
16,FOREST GLEN PUB,Oregon,724454-6920,Jasmine Marshall,Oregon,502-07-03,Yes
42,HOWARD BAR & GRILL,Oregon,564383-9375,Jasmine Marshall,Oregon,502-07-03,No
103,LOS CHORROS RESTAURANT,Oregon,637478-3600,Jasmine Marshall,Oregon,502-07-03,No
123,DUCK DUCK GOOSE,Oregon,844789-9843,Jasmine Marshall,Oregon,502-07-03,Yes
210,SANTO POLLO ,Oregon,348034-4278,Jasmine Marshall,Oregon,502-07-03,Yes
4,Blue Angel,Hawaii,802054-2166,Hall Harrington,Hawaii,209-06-07,No
204,BARREL & CROW,Hawaii,938023-9690,Hall Harrington,Hawaii,209-06-07,No
247,Daly's Wine Bar,Hawaii,686766-4572,Hall Harrington,Hawaii,209-06-07,No
37,VACE,Michigan,798423-6294,Holly Wright,Michigan,421-03-00,No
145,Beertep Craft Pub,Michigan,052726-7009,Holly Wright,Michigan,421-03-00,Yes
188,UNPLUGGED SPORT BAR & RESTAURANT,Michigan,703500-7595,Holly Wright,Michigan,421-03-00,No
229,CHAPALA RESTAURANT,Michigan,659157-0376,Holly Wright,Michigan,421-03-00,Yes
230,LONGHORN STEAKHOUSE,Michigan,039890-9002,Holly Wright,Michigan,421-03-00,No
16,FOREST GLEN PUB,Oregon,724454-6920,Warren Sargent,Oregon,027-84-07,No
42,HOWARD BAR & GRILL,Oregon,564383-9375,Warren Sargent,Oregon,027-84-07,No
103,LOS CHORROS RESTAURANT,Oregon,637478-3600,Warren Sargent,Oregon,027-84-07,Yes
123,DUCK DUCK GOOSE,Oregon,844789-9843,Warren Sargent,Oregon,027-84-07,No
210,SANTO POLLO ,Oregon,348034-4278,Warren Sargent,Oregon,027-84-07,Yes
88,Porosello,Illinois,775033-0743,Serena Edwards,Illinois,894-68-06,No
89,TOTAL BAR,Illinois,532821-8028,Serena Edwards,Illinois,894-68-06,Yes
154,Satan's Whiskers,Illinois,786366-9730,Serena Edwards,Illinois,894-68-06,No
155,Beaufort Bar,Illinois,934943-7856,Serena Edwards,Illinois,894-68-06,No
174,HOT POT LEGEND,Illinois,268449-3063,Serena Edwards,Illinois,894-68-06,No
201,MAMMA LENA,Illinois,287813-8268,Serena Edwards,Illinois,894-68-06,No
76,ADDISU GEBEYA,Kansas,659375-5835,Aquila Williamson,Kansas,708-71-00,Yes
92,Belgian Pub BeerHouse,Kansas,416665-7371,Aquila Williamson,Kansas,708-71-00,No
196,St. George's Tavern,Kansas,922270-1568,Aquila Williamson,Kansas,708-71-00,Yes
234,THAI AT SILVER SPRING,Kansas,887258-6824,Aquila Williamson,Kansas,708-71-00,Yes
52,EGGSPECTATION,Missouri,459940-2189,Xaviera Tanner,Missouri,166-90-03,No
54,L'Ours Bar,Missouri,402911-2895,Xaviera Tanner,Missouri,166-90-03,Yes
134,Genatzvale Hall,Missouri,825794-2857,Xaviera Tanner,Missouri,166-90-03,No
150,CHOICE ,Missouri,075626-4206,Xaviera Tanner,Missouri,166-90-03,Yes
223,SILVER,Missouri,716079-8588,Xaviera Tanner,Missouri,166-90-03,Yes
36,PASSION FISH,California,994587-9188,Solomon Ewing,California,613-50-03,Yes
46,Candelaria,California,645845-0472,Solomon Ewing,California,613-50-03,No
185,CHEESESTEAK MIKE'S,California,214195-2529,Solomon Ewing,California,613-50-03,Yes
17,The Backbeat,Pennsylvania,845635-3971,John Hewitt,Pennsylvania,459-77-08,No
57,La Mezcaleria,Pennsylvania,059219-3288,John Hewitt,Pennsylvania,459-77-08,Yes
65,EL MARIACHI,Pennsylvania,107629-9856,John Hewitt,Pennsylvania,459-77-08,No
122,Tweed&Stout,Pennsylvania,443862-2740,John Hewitt,Pennsylvania,459-77-08,Yes
133,DAD'S BEER ,Pennsylvania,987820-7241,John Hewitt,Pennsylvania,459-77-08,Yes
231,OUTTA THE WAY CAFE,Pennsylvania,993879-6407,John Hewitt,Pennsylvania,459-77-08,Yes
235,MINERVA INDIAN CUISINE,Pennsylvania,636663-6196,John Hewitt,Pennsylvania,459-77-08,No
61,Combat,Vermont,163829-1896,Colt Powell,Vermont,766-87-03,Yes
69,La Fine Mousse,Vermont,234798-4284,Colt Powell,Vermont,766-87-03,No
99,Connolly Station,Vermont,638134-8991,Colt Powell,Vermont,766-87-03,No
114,Ulysses Pub,Vermont,603310-5963,Colt Powell,Vermont,766-87-03,Yes
179,Kings Stores,Vermont,905752-1115,Colt Powell,Vermont,766-87-03,Yes
242,LOS COBANOS RESTAURANT,Vermont,312938-5286,Colt Powell,Vermont,766-87-03,Yes
19,The Blank Club,North Carolina,307264-2642,Travis Holman,North Carolina,088-75-04,No
22,J N K BEER & WINE,North Carolina,368909-3791,Travis Holman,North Carolina,088-75-04,Yes
34,MELLOW MUSHROOM,North Carolina,826547-8266,Travis Holman,North Carolina,088-75-04,Yes
56,SHANGHAI VILLAGE,North Carolina,329549-8939,Travis Holman,North Carolina,088-75-04,Yes
37,VACE,Michigan,798423-6294,Keane Donovan,Michigan,056-63-06,Yes
145,Beertep Craft Pub,Michigan,052726-7009,Keane Donovan,Michigan,056-63-06,Yes
188,UNPLUGGED SPORT BAR & RESTAURANT,Michigan,703500-7595,Keane Donovan,Michigan,056-63-06,No
229,CHAPALA RESTAURANT,Michigan,659157-0376,Keane Donovan,Michigan,056-63-06,Yes
230,LONGHORN STEAKHOUSE,Michigan,039890-9002,Keane Donovan,Michigan,056-63-06,Yes
5,Seven Bamboo,Idaho,759258-8235,Zeph Molina,Idaho,487-55-01,Yes
7,Le Syndicat,Idaho,555889-1650,Zeph Molina,Idaho,487-55-01,No
66,HANARO RESTAURANT AND LOUNGE,Idaho,367303-7044,Zeph Molina,Idaho,487-55-01,Yes
85,Bar Neon Monkey,Idaho,829829-6701,Zeph Molina,Idaho,487-55-01,Yes
149,HOP N GRAPE,Idaho,197460-5337,Zeph Molina,Idaho,487-55-01,Yes
213,The DrumLeyton,Idaho,855299-2110,Zeph Molina,Idaho,487-55-01,No
239,MIDDLE EAST CUISINE,Idaho,682135-2579,Zeph Molina,Idaho,487-55-01,Yes
26,BOCA BOTANA'S,Utah,633641-0946,Susan Merrill,Utah,803-45-08,No
29,KOREAN KORNER,Utah,252115-9828,Susan Merrill,Utah,803-45-08,Yes
83,TASTE OF EUROPE,Utah,383254-4286,Susan Merrill,Utah,803-45-08,No
112,MRS. K'S TOLL HOUSE,Utah,204463-2632,Susan Merrill,Utah,803-45-08,Yes
193,THAI TASTE,Utah,393201-0154,Susan Merrill,Utah,803-45-08,Yes
206,SASUNS,Utah,239755-5612,Susan Merrill,Utah,803-45-08,No
4,Blue Angel,Hawaii,802054-2166,Gretchen Nixon,Hawaii,708-41-04,No
204,BARREL & CROW,Hawaii,938023-9690,Gretchen Nixon,Hawaii,708-41-04,No
247,Daly's Wine Bar,Hawaii,686766-4572,Gretchen Nixon,Hawaii,708-41-04,No
3,Il Fornaio,New York,698268-4422,Myles Scott,New York,751-69-04,No
8,Blue Tattoo,New York,768883-3750,Myles Scott,New York,751-69-04,No
78,Monsieur Antoine,New York,522107-1714,Myles Scott,New York,751-69-04,Yes
106,SALA THAI ,New York,339365-4516,Myles Scott,New York,751-69-04,Yes
146,CRISTINA'S ITALIAN RISTORANTE,New York,944800-8871,Myles Scott,New York,751-69-04,Yes
