BillID,Time,Date,SSN,License
18068,13:04:25,2015-01-08,665-23-06,392381-3350
18069,2:07:37,2018-01-04,210-71-06,392381-3350
18070,6:13:39,2015-11-26,210-71-06,392381-3350
18071,14:39:02,2016-12-26,805-24-01,392381-3350
18072,9:23:10,2016-02-17,318-18-03,392381-3350
18073,13:47:59,2015-08-18,322-02-02,392381-3350
18074,13:05:14,2016-01-18,695-64-05,392381-3350
18075,8:58:27,2016-05-24,718-99-07,392381-3350
18076,10:28:47,2018-02-28,665-23-06,392381-3350
18077,10:02:03,2016-02-10,675-66-04,392381-3350
18078,4:10:16,2017-01-06,677-63-07,392381-3350
18079,2:13:20,2017-01-02,082-23-08,392381-3350
18080,10:05:10,2016-01-13,311-72-06,392381-3350
18081,3:02:25,2016-12-30,877-53-06,392381-3350
18082,7:37:43,2016-05-20,059-27-07,392381-3350
18083,9:20:02,2017-11-10,590-43-07,392381-3350
18084,9:54:58,2017-02-07,450-40-01,392381-3350
18085,11:23:02,2018-01-30,250-10-00,392381-3350
18086,12:34:47,2017-10-16,273-18-06,392381-3350
18087,1:25:30,2016-11-08,642-64-07,392381-3350
18088,15:05:01,2015-08-04,169-21-00,392381-3350
18089,3:28:23,2018-09-04,572-03-03,392381-3350
18090,1:40:32,2018-03-20,423-40-09,392381-3350
18091,2:54:20,2015-09-17,898-01-05,392381-3350
18092,13:51:39,2015-08-19,695-64-05,392381-3350
18093,8:45:57,2017-11-22,354-28-00,392381-3350
18094,2:31:15,2015-07-13,834-08-03,392381-3350
18095,11:43:17,2017-02-22,695-64-05,392381-3350
18096,1:20:35,2018-09-07,423-40-09,392381-3350
18097,14:55:24,2018-01-08,806-18-06,392381-3350
18098,8:05:30,2016-01-19,103-53-08,392381-3350
18099,7:36:42,2017-12-14,892-86-08,392381-3350
18100,4:59:37,2015-03-30,806-18-06,392381-3350
18101,1:27:37,2016-03-01,354-28-00,392381-3350
18102,16:57:25,2018-01-30,228-85-00,034706-7472
18103,9:19:09,2015-04-07,746-20-07,034706-7472
18104,12:01:53,2018-10-01,865-53-09,034706-7472
18105,8:39:12,2017-05-18,311-34-03,034706-7472
18106,3:12:31,2017-01-20,551-02-00,034706-7472
18107,4:24:24,2018-05-17,421-18-05,034706-7472
18108,7:56:33,2016-07-25,582-81-01,034706-7472
18109,12:47:38,2015-12-24,253-16-09,034706-7472
18110,11:21:46,2018-07-13,483-02-02,034706-7472
18111,9:43:53,2015-05-26,559-66-04,034706-7472
18112,11:11:15,2018-08-29,218-24-08,034706-7472
18113,7:28:59,2017-07-21,284-79-06,034706-7472
18114,12:07:34,2017-01-25,558-80-04,034706-7472
18115,7:51:42,2017-12-20,379-72-08,034706-7472
18116,4:51:23,2017-12-21,622-22-00,034706-7472
18117,16:35:08,2016-02-25,234-49-01,034706-7472
18118,14:20:05,2016-03-02,690-80-03,034706-7472
18119,5:52:32,2018-10-09,336-24-09,034706-7472
18120,16:18:32,2015-03-24,244-81-03,034706-7472
18121,4:30:30,2015-01-06,506-48-10,034706-7472
18122,15:57:19,2015-10-15,234-49-01,034706-7472
18123,15:00:35,2018-10-17,197-57-03,034706-7472
18124,9:44:41,2017-12-01,225-39-03,034706-7472
18125,15:00:53,2017-07-28,063-06-08,034706-7472
18126,8:52:01,2016-03-29,874-31-00,034706-7472
18127,3:13:27,2017-05-19,663-42-09,034706-7472
18128,13:15:54,2018-07-12,663-42-09,034706-7472
18129,11:00:32,2017-01-13,512-21-06,034706-7472
18130,4:11:13,2016-06-09,690-80-03,034706-7472
18131,8:37:34,2016-12-12,834-19-09,034706-7472
18132,10:24:35,2017-05-10,339-54-04,034706-7472
18133,3:42:16,2015-04-06,062-37-00,034706-7472
18134,16:39:09,2016-04-12,190-45-03,034706-7472
18135,10:42:39,2018-01-03,239-53-02,034706-7472
18136,13:48:29,2018-03-09,649-92-02,034706-7472
18137,7:32:29,2015-01-22,078-36-09,034706-7472
18138,4:23:24,2016-04-12,727-14-03,034706-7472
18139,4:40:21,2015-10-15,834-19-09,034706-7472
18140,12:22:15,2016-05-05,883-98-07,034706-7472
18141,13:58:56,2017-06-14,284-79-06,034706-7472
18142,10:53:49,2018-02-12,239-53-02,034706-7472
18143,12:43:50,2017-09-25,158-76-04,034706-7472
18144,12:30:59,2015-10-20,323-58-04,034706-7472
18145,11:12:06,2017-03-14,773-89-04,034706-7472
18146,14:11:20,2016-04-05,066-83-07,034706-7472
18147,3:49:07,2016-01-26,117-80-01,034706-7472
18148,8:35:36,2016-08-30,888-53-01,034706-7472
18149,9:32:28,2016-06-22,888-76-04,034706-7472
18150,6:50:21,2017-07-12,576-23-01,034706-7472
18151,13:25:05,2015-12-15,311-34-03,034706-7472
18152,10:06:28,2015-02-03,486-10-09,034706-7472
18153,6:12:16,2015-06-19,883-98-07,034706-7472
18154,7:47:41,2015-11-13,657-48-09,034706-7472
18155,12:44:01,2015-06-04,632-31-01,034706-7472
18156,10:32:20,2017-01-26,739-78-07,034706-7472
18157,12:04:54,2017-06-13,342-96-02,034706-7472
18158,11:58:47,2015-07-16,694-61-03,034706-7472
18159,3:12:44,2017-11-09,622-22-00,034706-7472
18160,9:00:40,2018-10-02,197-57-03,034706-7472
18161,11:19:26,2017-08-07,066-83-07,034706-7472
18162,9:55:21,2018-07-04,813-97-07,034706-7472
18163,3:14:14,2016-07-15,027-09-06,034706-7472
18164,13:40:58,2015-04-14,421-18-05,034706-7472
18165,6:58:17,2018-11-12,225-39-03,034706-7472
18166,8:48:45,2017-09-27,723-70-00,034706-7472
18167,3:36:14,2016-02-12,481-48-05,034706-7472
18168,7:00:34,2018-02-19,197-57-03,034706-7472
18169,8:24:12,2018-02-13,649-92-02,034706-7472
18170,16:19:04,2015-06-01,677-42-07,034706-7472
18171,11:59:32,2015-10-30,690-80-03,034706-7472
18172,7:33:55,2018-02-21,739-78-07,034706-7472
18173,3:04:17,2016-04-26,723-70-00,034706-7472
18174,7:10:55,2018-12-20,576-23-01,034706-7472
18175,7:21:24,2016-02-09,632-31-01,034706-7472
18176,10:56:53,2017-12-15,819-92-01,034706-7472
18177,5:53:54,2018-05-14,746-20-07,034706-7472
18178,15:12:57,2017-01-10,777-03-03,034706-7472
18179,14:09:54,2015-03-16,424-24-03,034706-7472
18180,15:28:45,2017-05-09,146-06-01,034706-7472
18181,12:23:19,2017-01-20,888-53-01,034706-7472
18182,5:45:52,2017-12-11,184-21-06,034706-7472
18183,11:42:47,2017-06-26,708-41-04,938023-9690
18184,14:31:10,2017-03-22,858-90-06,938023-9690
18185,6:13:36,2016-01-19,247-83-07,938023-9690
18186,12:31:12,2017-02-20,882-54-03,938023-9690
18187,8:55:52,2018-07-03,641-42-07,938023-9690
18188,15:33:11,2016-01-15,589-92-02,938023-9690
18189,9:54:31,2016-02-15,722-94-02,938023-9690
18190,6:00:49,2016-08-16,554-60-04,938023-9690
18191,10:01:38,2017-04-19,209-06-07,938023-9690
18192,6:33:47,2018-01-04,641-42-07,938023-9690
18193,9:33:35,2015-11-02,617-77-04,938023-9690
18194,14:06:47,2018-02-06,095-29-09,938023-9690
18195,15:12:03,2018-12-14,768-28-07,938023-9690
18196,11:49:34,2015-08-05,589-92-02,938023-9690
18197,7:30:13,2015-05-04,772-61-07,938023-9690
18198,6:57:27,2016-08-10,762-66-07,938023-9690
18199,16:18:57,2017-12-26,429-80-04,938023-9690
18200,13:28:54,2016-01-01,414-50-02,938023-9690
18201,14:41:00,2016-02-03,289-29-00,938023-9690
18202,5:56:46,2017-06-07,338-83-03,938023-9690
18203,15:44:31,2015-06-26,899-82-00,938023-9690
18204,6:09:17,2016-10-03,237-84-08,938023-9690
18205,11:46:31,2018-03-29,217-38-03,938023-9690
18206,10:53:51,2018-03-13,492-29-00,938023-9690
18207,11:09:43,2018-05-07,731-13-00,938023-9690
18208,11:54:49,2017-02-21,342-41-07,938023-9690
18209,13:12:32,2015-06-24,338-83-03,938023-9690
18210,9:46:55,2016-03-29,273-28-09,938023-9690
18211,9:47:24,2018-09-07,359-87-07,938023-9690
18212,8:26:20,2017-10-10,679-64-07,938023-9690
18213,10:37:07,2018-12-07,214-19-07,938023-9690
18214,5:54:29,2016-06-14,095-29-09,938023-9690
18215,12:59:26,2016-06-10,731-13-00,938023-9690
18216,10:51:57,2016-11-15,390-68-06,938023-9690
18217,13:41:18,2017-05-15,214-19-07,938023-9690
18218,15:10:04,2017-01-03,340-35-00,938023-9690
18219,10:55:35,2017-01-25,039-43-01,938023-9690
18220,14:56:46,2018-10-18,617-77-04,938023-9690
18221,15:29:56,2016-12-20,773-62-05,938023-9690
18222,7:11:48,2015-12-25,454-72-03,938023-9690
18223,13:03:23,2017-06-05,662-32-09,938023-9690
18224,14:14:55,2017-07-31,801-16-04,938023-9690
18225,9:45:41,2016-03-18,172-09-09,938023-9690
18226,8:27:11,2018-03-02,683-03-06,938023-9690
18227,8:30:08,2016-07-08,635-50-09,938023-9690
18228,14:09:40,2015-11-06,422-14-07,938023-9690
18229,11:22:29,2016-03-14,422-14-07,938023-9690
18230,15:35:27,2015-02-04,772-61-07,938023-9690
18231,10:23:22,2018-08-31,772-61-07,938023-9690
18232,8:14:55,2015-09-15,589-92-02,938023-9690
18233,10:02:55,2016-02-02,109-49-03,938023-9690
18234,16:00:51,2015-11-03,899-82-00,938023-9690
18235,13:00:58,2018-08-13,704-59-00,938023-9690
18236,15:19:31,2018-01-17,589-92-02,938023-9690
18237,14:51:30,2015-10-13,315-68-07,938023-9690
18238,5:22:37,2018-04-02,739-37-05,938023-9690
18239,13:15:31,2018-02-02,340-35-00,938023-9690
18240,13:28:51,2015-10-20,775-53-03,938023-9690
18241,7:42:17,2015-10-28,641-42-07,938023-9690
18242,9:13:34,2018-09-10,768-28-07,938023-9690
18243,14:01:16,2016-09-16,474-54-07,938023-9690
18244,9:22:18,2017-01-23,775-53-03,938023-9690
18245,5:19:03,2016-03-11,696-11-07,938023-9690
18246,9:36:49,2015-10-02,441-51-04,938023-9690
18247,9:46:30,2018-01-24,054-95-01,938023-9690
18248,13:44:34,2017-10-02,775-53-03,938023-9690
18249,7:51:47,2017-04-25,214-19-07,938023-9690
18250,8:13:33,2018-02-09,095-29-09,938023-9690
18251,10:39:11,2018-03-21,604-05-04,938023-9690
18252,16:55:07,2015-12-10,786-49-06,938023-9690
18253,9:31:07,2018-08-06,402-93-07,938023-9690
18254,14:34:23,2016-10-11,015-07-05,938023-9690
18255,8:10:45,2017-03-21,545-15-05,938023-9690
18256,8:50:29,2015-09-21,696-11-07,938023-9690
18257,15:07:56,2018-12-03,214-19-07,938023-9690
18258,10:48:07,2017-11-01,340-35-00,938023-9690
18259,9:52:53,2016-08-19,190-96-07,938023-9690
18260,14:24:26,2015-09-22,776-84-08,938023-9690
18261,11:00:31,2015-09-09,861-85-06,938023-9690
18262,11:48:30,2016-02-09,273-28-09,938023-9690
18263,11:33:59,2015-01-30,686-87-00,938023-9690
18264,8:37:17,2015-12-30,380-68-02,938023-9690
18265,14:54:52,2018-09-03,662-32-09,938023-9690
18266,12:14:23,2018-08-02,295-64-06,938023-9690
18267,14:20:00,2015-11-30,063-41-04,938023-9690
18268,6:08:14,2018-08-24,696-11-07,938023-9690
18269,7:34:37,2016-11-23,054-95-01,938023-9690
18270,9:16:28,2018-03-14,641-42-07,938023-9690
18271,15:03:36,2018-12-07,861-85-06,938023-9690
18272,16:34:33,2017-12-26,474-54-07,938023-9690
18273,6:47:29,2017-10-26,321-37-05,938023-9690
18274,6:43:35,2017-05-25,389-07-01,938023-9690
18275,5:16:06,2017-12-29,294-32-02,938023-9690
18276,8:15:55,2018-12-13,414-50-02,938023-9690
18277,12:43:24,2018-08-15,776-61-03,938023-9690
18278,7:02:20,2016-08-26,435-36-06,016922-4284
18279,19:34:12,2016-03-31,529-37-05,016922-4284
18280,5:55:46,2015-09-09,653-50-08,016922-4284
18281,16:50:16,2017-12-06,165-68-01,016922-4284
18282,7:18:47,2015-05-04,174-72-04,016922-4284
18283,11:04:16,2016-06-08,560-50-07,016922-4284
18284,16:24:54,2015-05-01,618-95-07,016922-4284
18285,17:14:54,2017-06-05,399-91-09,016922-4284
18286,3:48:28,2016-06-23,420-43-07,016922-4284
18287,11:01:31,2016-01-25,188-48-02,016922-4284
18288,18:36:56,2015-07-07,706-27-05,016922-4284
18289,12:34:10,2016-05-10,173-37-08,016922-4284
18290,15:36:04,2015-05-04,239-25-00,016922-4284
18291,15:32:55,2018-06-04,675-68-06,016922-4284
18292,20:11:44,2017-08-17,254-64-05,016922-4284
18293,18:22:36,2015-02-23,026-53-03,016922-4284
18294,9:07:07,2017-04-05,132-85-07,016922-4284
18295,12:26:15,2015-05-13,207-94-03,016922-4284
18296,3:32:11,2018-08-08,855-57-05,016922-4284
18297,15:43:12,2018-01-15,611-09-05,016922-4284
18298,4:42:29,2018-04-02,875-74-00,016922-4284
18299,20:44:16,2015-09-04,670-25-09,016922-4284
18300,12:57:04,2016-10-31,670-33-06,016922-4284
18301,12:26:03,2016-11-23,237-04-07,016922-4284
18302,3:25:22,2016-03-28,526-42-02,016922-4284
18303,6:50:53,2015-03-10,490-34-02,016922-4284
18304,8:04:20,2018-10-22,173-37-08,016922-4284
18305,3:47:00,2015-11-27,154-39-04,016922-4284
18306,18:54:17,2017-10-02,445-42-00,016922-4284
18307,6:55:20,2016-07-20,678-54-01,016922-4284
18308,2:48:15,2018-03-05,537-63-09,016922-4284
18309,4:24:27,2017-01-03,026-53-03,016922-4284
18310,4:47:27,2018-06-22,860-14-02,016922-4284
18311,8:40:46,2018-04-04,653-69-08,016922-4284
18312,20:39:25,2018-10-05,265-12-02,016922-4284
18313,13:32:30,2017-04-13,524-62-04,016922-4284
18314,3:40:16,2017-05-25,220-69-09,016922-4284
18315,19:56:46,2017-12-08,435-36-06,016922-4284
18316,6:39:11,2016-07-21,618-09-05,016922-4284
18317,11:49:05,2017-06-29,399-91-09,016922-4284
18318,1:39:21,2018-05-17,237-04-07,016922-4284
18319,1:05:40,2016-03-02,435-36-06,016922-4284
18320,7:40:40,2015-01-01,023-23-00,016922-4284
18321,13:24:22,2016-01-14,344-86-09,016922-4284
18322,3:14:06,2016-11-24,678-54-01,016922-4284
18323,19:07:14,2016-02-03,749-90-03,016922-4284
18324,10:07:18,2018-07-16,181-82-07,016922-4284
18325,19:45:26,2017-12-27,209-35-04,016922-4284
18326,4:09:39,2015-05-14,129-78-08,016922-4284
18327,1:23:42,2016-06-14,445-42-00,016922-4284
18328,9:56:26,2017-08-02,466-20-03,016922-4284
18329,4:45:18,2018-05-18,220-69-09,016922-4284
18330,3:17:03,2016-06-29,100-36-04,016922-4284
18331,8:30:47,2018-09-25,324-50-06,016922-4284
18332,19:05:43,2017-12-28,269-48-04,016922-4284
18333,7:05:41,2016-07-28,172-07-07,016922-4284
18334,2:57:12,2017-12-19,207-94-03,016922-4284
18335,10:34:26,2017-10-06,726-09-08,016922-4284
18336,2:44:01,2016-12-29,154-39-04,016922-4284
18337,15:50:06,2018-05-23,477-74-01,016922-4284
18338,16:21:46,2017-07-11,618-09-05,016922-4284
18339,5:38:22,2018-05-21,769-91-09,016922-4284
18340,14:13:07,2015-05-11,675-68-06,016922-4284
18341,14:45:43,2018-11-28,056-75-08,016922-4284
18342,6:35:22,2017-03-03,269-48-04,016922-4284
18343,16:09:50,2018-05-18,048-85-03,016922-4284
18344,3:29:41,2015-06-16,648-71-06,016922-4284
18345,1:18:41,2015-03-20,073-44-08,016922-4284
18346,5:24:34,2016-12-06,399-91-09,016922-4284
18347,7:28:15,2015-03-16,177-24-08,016922-4284
18348,14:39:47,2018-03-16,023-23-00,016922-4284
18349,4:39:31,2016-12-27,611-09-05,016922-4284
18350,10:20:39,2016-06-23,254-64-05,016922-4284
18351,18:10:09,2017-12-26,706-27-05,016922-4284
18352,16:58:56,2016-01-04,056-75-08,016922-4284
18353,7:44:16,2018-10-23,445-42-00,016922-4284
18354,11:52:16,2016-05-27,177-24-08,016922-4284
18355,3:29:25,2016-05-04,023-23-00,016922-4284
18356,20:19:43,2016-01-12,132-85-07,016922-4284
18357,10:17:34,2015-08-20,173-37-08,016922-4284
18358,13:46:32,2016-11-16,366-41-03,016922-4284
18359,7:13:53,2017-06-30,132-85-07,016922-4284
18360,6:41:05,2017-11-14,428-31-05,016922-4284
18361,3:46:21,2017-11-08,035-01-01,016922-4284
18362,16:13:09,2015-10-21,202-58-05,016922-4284
18363,8:18:30,2016-04-06,100-36-04,016922-4284
18364,13:34:49,2015-08-28,875-74-00,016922-4284
18365,18:05:01,2017-11-17,477-74-01,016922-4284
18366,14:06:56,2017-12-01,803-73-02,016922-4284
18367,5:00:40,2017-12-11,733-52-07,016922-4284
18368,10:27:06,2018-10-17,618-95-07,016922-4284
18369,10:33:36,2016-08-10,174-01-09,016922-4284
18370,16:23:20,2018-05-16,435-36-06,016922-4284
18371,16:07:57,2018-09-20,490-34-02,016922-4284
18372,5:04:51,2015-08-31,490-34-02,016922-4284
18373,4:34:47,2018-09-20,173-88-01,016922-4284
18374,5:49:55,2017-12-25,208-91-02,239755-5612
18375,15:56:26,2015-11-12,803-03-09,239755-5612
18376,13:21:22,2015-12-03,310-39-00,239755-5612
18377,5:52:48,2015-02-02,208-17-05,239755-5612
18378,17:13:16,2015-04-14,341-81-03,239755-5612
18379,14:23:11,2018-08-20,776-75-04,239755-5612
18380,12:07:55,2018-05-29,373-19-05,239755-5612
18381,3:22:28,2015-09-22,896-93-07,239755-5612
18382,15:57:48,2018-06-08,037-06-09,239755-5612
18383,10:05:29,2016-05-26,591-70-07,239755-5612
18384,12:08:44,2017-03-17,422-37-04,239755-5612
18385,12:45:49,2015-07-23,341-81-03,239755-5612
18386,12:39:14,2016-06-28,168-04-06,239755-5612
18387,3:00:02,2017-06-21,881-52-07,239755-5612
18388,11:24:48,2016-06-14,229-43-00,239755-5612
18389,8:29:00,2015-11-27,229-43-00,239755-5612
18390,17:50:38,2017-08-09,318-25-04,239755-5612
18391,11:06:47,2017-09-26,421-26-03,239755-5612
18392,7:31:57,2018-06-18,628-82-04,239755-5612
18393,10:52:04,2016-08-03,318-25-04,239755-5612
18394,12:07:04,2015-10-23,896-93-07,239755-5612
18395,16:24:38,2018-12-18,282-39-05,239755-5612
18396,7:53:53,2017-06-02,614-29-06,239755-5612
18397,16:59:07,2015-06-24,747-31-01,239755-5612
18398,11:13:20,2017-08-07,464-32-06,239755-5612
18399,15:08:49,2015-03-11,799-84-07,239755-5612
18400,7:30:17,2015-10-16,892-53-00,239755-5612
18401,11:20:12,2018-07-19,843-60-00,239755-5612
18402,5:59:32,2018-12-25,895-99-02,239755-5612
18403,11:39:46,2015-04-23,282-39-05,239755-5612
18404,7:29:36,2016-01-08,716-93-04,239755-5612
18405,12:45:29,2016-05-12,373-19-05,239755-5612
18406,4:04:56,2015-05-21,071-54-09,239755-5612
18407,13:20:24,2017-08-07,835-05-01,239755-5612
18408,16:49:19,2017-05-03,038-69-01,239755-5612
18409,6:55:37,2018-06-21,441-31-07,239755-5612
18410,3:57:50,2018-03-09,462-94-01,239755-5612
18411,10:11:44,2016-06-21,709-11-00,239755-5612
18412,15:56:26,2015-12-21,056-55-02,239755-5612
18413,13:17:14,2015-10-07,507-34-05,239755-5612
18414,13:23:19,2016-09-26,079-89-02,239755-5612
18415,13:06:05,2016-04-25,884-51-00,239755-5612
18416,8:49:55,2016-05-18,863-60-06,239755-5612
18417,13:19:18,2015-09-21,443-82-06,239755-5612
18418,14:24:19,2016-09-08,069-51-00,239755-5612
18419,7:28:09,2017-01-17,803-03-09,239755-5612
18420,3:42:06,2017-09-28,582-78-04,239755-5612
18421,7:32:08,2018-01-29,843-60-00,239755-5612
18422,14:28:25,2017-09-18,183-75-07,239755-5612
18423,5:34:11,2015-09-07,189-12-06,239755-5612
18424,10:40:20,2018-10-31,393-42-01,239755-5612
18425,8:52:50,2018-10-10,582-78-04,239755-5612
18426,6:29:17,2016-10-14,443-82-06,239755-5612
18427,3:37:31,2017-05-29,071-54-09,239755-5612
18428,7:10:29,2015-01-16,385-75-05,239755-5612
18429,12:18:48,2016-09-23,702-60-00,239755-5612
18430,13:50:36,2018-12-11,125-28-05,239755-5612
18431,15:51:35,2018-09-13,088-17-04,239755-5612
18432,10:04:04,2015-03-31,545-82-03,239755-5612
18433,12:11:52,2017-08-28,157-90-07,239755-5612
18434,11:41:38,2015-09-21,582-78-04,239755-5612
18435,10:14:44,2018-09-20,363-91-00,239755-5612
18436,15:33:29,2017-05-12,702-60-00,239755-5612
18437,8:54:04,2016-11-02,310-39-00,239755-5612
18438,3:07:05,2017-03-01,229-43-00,239755-5612
18439,10:43:01,2018-08-09,443-35-07,239755-5612
18440,8:40:39,2018-09-21,512-20-04,239755-5612
18441,14:29:50,2016-09-14,599-17-01,239755-5612
18442,3:38:45,2016-06-27,208-17-05,239755-5612
18443,4:41:26,2016-08-16,882-41-03,239755-5612
18444,4:37:49,2015-01-20,191-60-07,239755-5612
18445,10:47:36,2015-08-10,806-21-05,239755-5612
18446,3:44:25,2018-05-23,545-82-03,239755-5612
18447,10:37:34,2017-01-24,441-31-07,239755-5612
18448,14:31:13,2017-12-05,069-51-00,239755-5612
18449,12:05:10,2017-12-25,803-03-09,239755-5612
18450,7:48:18,2018-09-14,261-75-06,239755-5612
18451,9:47:15,2018-02-08,282-54-00,239755-5612
18452,12:01:22,2016-03-07,843-60-00,239755-5612
18453,11:47:31,2016-09-06,707-55-08,239755-5612
18454,7:24:55,2017-01-16,150-97-07,239755-5612
18455,11:27:04,2018-02-02,208-91-02,239755-5612
18456,7:00:49,2015-04-20,351-45-04,668344-5222
18457,18:51:06,2018-01-08,418-68-00,668344-5222
18458,16:19:12,2017-05-16,683-74-03,668344-5222
18459,1:17:05,2016-11-16,394-79-02,668344-5222
18460,7:03:57,2015-12-02,802-07-08,668344-5222
18461,2:52:44,2017-08-28,418-68-00,668344-5222
18462,20:27:42,2015-06-10,573-11-04,668344-5222
18463,19:21:25,2015-09-24,447-63-00,668344-5222
18464,2:43:05,2018-03-30,106-59-09,668344-5222
18465,19:04:34,2017-09-19,772-05-07,668344-5222
18466,16:57:43,2018-05-15,812-04-01,668344-5222
18467,1:47:29,2018-08-24,019-20-07,668344-5222
18468,18:58:39,2015-09-02,788-75-05,668344-5222
18469,13:54:14,2017-06-21,525-39-07,668344-5222
18470,10:56:45,2017-02-06,801-56-00,668344-5222
18471,16:47:51,2015-01-21,309-45-02,668344-5222
18472,15:39:11,2016-07-29,848-54-00,668344-5222
18473,6:44:59,2017-01-27,351-45-04,668344-5222
18474,12:01:05,2017-03-14,466-69-08,668344-5222
18475,20:12:55,2018-03-29,440-98-07,668344-5222
18476,20:26:38,2015-08-27,309-45-02,668344-5222
18477,1:42:45,2018-01-02,588-51-05,668344-5222
18478,19:09:25,2015-11-02,227-98-09,668344-5222
18479,4:42:45,2018-02-02,665-92-00,668344-5222
18480,17:29:26,2017-06-23,403-53-04,668344-5222
18481,7:16:09,2018-09-17,317-09-01,668344-5222
18482,16:11:08,2017-03-17,737-85-01,668344-5222
18483,8:23:10,2016-09-28,040-45-09,668344-5222
18484,9:28:17,2018-08-20,664-57-02,668344-5222
18485,12:59:20,2017-05-30,348-52-02,668344-5222
18486,3:13:48,2017-03-08,447-63-00,668344-5222
18487,11:08:19,2015-02-11,062-17-03,668344-5222
18488,2:22:51,2017-02-20,394-79-02,668344-5222
18489,2:11:14,2016-01-27,062-17-03,668344-5222
18490,6:01:17,2018-01-22,343-30-01,668344-5222
18491,9:04:37,2015-12-03,682-68-00,668344-5222
18492,13:59:29,2017-09-28,445-16-06,668344-5222
18493,8:25:47,2016-03-21,497-24-08,668344-5222
18494,17:23:08,2017-01-26,683-07-05,668344-5222
18495,13:57:29,2018-03-23,256-22-01,668344-5222
18496,7:31:40,2016-07-13,020-83-02,668344-5222
